engine,operator,operator_kind,matrix_m,matrix_n,matrix_k,precision,tactic,frequency,layer_indices,mapping_evidence
mixed_decode,L9:o_proj,LINEAR,1,1024,2048,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,246,ENGINE_INSPECTOR_METADATA
mixed_decode,L9:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1,248,ENGINE_INSPECTOR_METADATA
mixed_decode,L9:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,249,ENGINE_INSPECTOR_METADATA
mixed_decode,L9:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,250,ENGINE_INSPECTOR_METADATA
mixed_decode,L10:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,254,ENGINE_INSPECTOR_METADATA
mixed_decode,L10:k_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,258,ENGINE_INSPECTOR_METADATA
mixed_decode,L10:q_proj,LINEAR,1,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,262,ENGINE_INSPECTOR_METADATA
mixed_decode,L10:o_proj,LINEAR,1,1024,2048,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,271,ENGINE_INSPECTOR_METADATA
mixed_decode,L10:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1,273,ENGINE_INSPECTOR_METADATA
mixed_decode,L10:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,274,ENGINE_INSPECTOR_METADATA
mixed_decode,L10:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,275,ENGINE_INSPECTOR_METADATA
mixed_decode,L11:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,279,ENGINE_INSPECTOR_METADATA
mixed_decode,L11:k_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,283,ENGINE_INSPECTOR_METADATA
mixed_decode,L11:q_proj,LINEAR,1,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,287,ENGINE_INSPECTOR_METADATA
mixed_decode,L11:o_proj,LINEAR,1,1024,2048,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,296,ENGINE_INSPECTOR_METADATA
mixed_decode,L11:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1,298,ENGINE_INSPECTOR_METADATA
mixed_decode,L11:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,299,ENGINE_INSPECTOR_METADATA
mixed_decode,L11:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,300,ENGINE_INSPECTOR_METADATA
mixed_decode,L12:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,304,ENGINE_INSPECTOR_METADATA
mixed_decode,L12:k_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,308,ENGINE_INSPECTOR_METADATA
mixed_decode,L12:q_proj,LINEAR,1,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,312,ENGINE_INSPECTOR_METADATA
mixed_decode,L12:o_proj,LINEAR,1,1024,2048,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,321,ENGINE_INSPECTOR_METADATA
mixed_decode,L12:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1,323,ENGINE_INSPECTOR_METADATA
mixed_decode,L12:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,324,ENGINE_INSPECTOR_METADATA
mixed_decode,L12:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,325,ENGINE_INSPECTOR_METADATA
mixed_decode,L13:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,329,ENGINE_INSPECTOR_METADATA
mixed_decode,L13:k_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,333,ENGINE_INSPECTOR_METADATA
mixed_decode,L13:q_proj,LINEAR,1,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,337,ENGINE_INSPECTOR_METADATA
mixed_decode,L13:o_proj,LINEAR,1,1024,2048,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,346,ENGINE_INSPECTOR_METADATA
mixed_decode,L13:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1,348,ENGINE_INSPECTOR_METADATA
mixed_decode,L13:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,349,ENGINE_INSPECTOR_METADATA
mixed_decode,L13:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,350,ENGINE_INSPECTOR_METADATA
mixed_decode,L14:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,354,ENGINE_INSPECTOR_METADATA
mixed_decode,L14:k_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,358,ENGINE_INSPECTOR_METADATA
mixed_decode,L14:q_proj,LINEAR,1,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,362,ENGINE_INSPECTOR_METADATA
mixed_decode,L14:o_proj,LINEAR,1,1024,2048,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,370,ENGINE_INSPECTOR_METADATA
mixed_decode,L14:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1,372,ENGINE_INSPECTOR_METADATA
mixed_decode,L14:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,373,ENGINE_INSPECTOR_METADATA
mixed_decode,L14:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,374,ENGINE_INSPECTOR_METADATA
mixed_decode,L15:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,378,ENGINE_INSPECTOR_METADATA
mixed_decode,L15:k_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,382,ENGINE_INSPECTOR_METADATA
mixed_decode,L15:q_proj,LINEAR,1,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,386,ENGINE_INSPECTOR_METADATA
mixed_decode,L15:o_proj,LINEAR,1,1024,2048,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,395,ENGINE_INSPECTOR_METADATA
mixed_decode,L15:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1,397,ENGINE_INSPECTOR_METADATA
mixed_decode,L15:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,398,ENGINE_INSPECTOR_METADATA
mixed_decode,L15:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,399,ENGINE_INSPECTOR_METADATA
mixed_decode,L16:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,403,ENGINE_INSPECTOR_METADATA
mixed_decode,L16:k_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,407,ENGINE_INSPECTOR_METADATA
mixed_decode,L16:q_proj,LINEAR,1,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,411,ENGINE_INSPECTOR_METADATA
mixed_decode,L16:o_proj,LINEAR,1,1024,2048,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,420,ENGINE_INSPECTOR_METADATA
mixed_decode,L16:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1,422,ENGINE_INSPECTOR_METADATA
mixed_decode,L16:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,423,ENGINE_INSPECTOR_METADATA
mixed_decode,L16:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,424,ENGINE_INSPECTOR_METADATA
mixed_decode,L17:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,428,ENGINE_INSPECTOR_METADATA
mixed_decode,L17:k_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,432,ENGINE_INSPECTOR_METADATA
mixed_decode,L17:q_proj,LINEAR,1,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,436,ENGINE_INSPECTOR_METADATA
mixed_decode,L17:o_proj,LINEAR,1,1024,2048,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,445,ENGINE_INSPECTOR_METADATA
mixed_decode,L17:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1,447,ENGINE_INSPECTOR_METADATA
mixed_decode,L17:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,448,ENGINE_INSPECTOR_METADATA
mixed_decode,L17:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,449,ENGINE_INSPECTOR_METADATA
mixed_decode,L18:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,453,ENGINE_INSPECTOR_METADATA
mixed_decode,L18:k_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,457,ENGINE_INSPECTOR_METADATA
mixed_decode,L18:q_proj,LINEAR,1,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,461,ENGINE_INSPECTOR_METADATA
mixed_decode,L18:o_proj,LINEAR,1,1024,2048,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,470,ENGINE_INSPECTOR_METADATA
mixed_decode,L18:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1,472,ENGINE_INSPECTOR_METADATA
mixed_decode,L18:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,473,ENGINE_INSPECTOR_METADATA
mixed_decode,L18:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,474,ENGINE_INSPECTOR_METADATA
mixed_decode,L19:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,478,ENGINE_INSPECTOR_METADATA
mixed_decode,L19:k_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,482,ENGINE_INSPECTOR_METADATA
mixed_decode,L19:q_proj,LINEAR,1,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,486,ENGINE_INSPECTOR_METADATA
mixed_decode,L19:o_proj,LINEAR,1,1024,2048,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,495,ENGINE_INSPECTOR_METADATA
mixed_decode,L19:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1,497,ENGINE_INSPECTOR_METADATA
mixed_decode,L19:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,498,ENGINE_INSPECTOR_METADATA
mixed_decode,L19:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,499,ENGINE_INSPECTOR_METADATA
mixed_decode,L20:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,503,ENGINE_INSPECTOR_METADATA
mixed_decode,L20:k_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,507,ENGINE_INSPECTOR_METADATA
mixed_decode,L20:q_proj,LINEAR,1,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,511,ENGINE_INSPECTOR_METADATA
mixed_decode,L20:o_proj,LINEAR,1,1024,2048,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,520,ENGINE_INSPECTOR_METADATA
mixed_decode,L20:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1,522,ENGINE_INSPECTOR_METADATA
mixed_decode,L20:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,523,ENGINE_INSPECTOR_METADATA
mixed_decode,L20:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,524,ENGINE_INSPECTOR_METADATA
mixed_decode,L21:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,528,ENGINE_INSPECTOR_METADATA
mixed_decode,L21:k_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,532,ENGINE_INSPECTOR_METADATA
mixed_decode,L21:q_proj,LINEAR,1,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,536,ENGINE_INSPECTOR_METADATA
mixed_decode,L21:o_proj,LINEAR,1,1024,2048,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,545,ENGINE_INSPECTOR_METADATA
mixed_decode,L21:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1,547,ENGINE_INSPECTOR_METADATA
mixed_decode,L21:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,548,ENGINE_INSPECTOR_METADATA
mixed_decode,L21:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,549,ENGINE_INSPECTOR_METADATA
mixed_decode,L22:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,553,ENGINE_INSPECTOR_METADATA
mixed_decode,L22:k_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,557,ENGINE_INSPECTOR_METADATA
mixed_decode,L22:q_proj,LINEAR,1,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,561,ENGINE_INSPECTOR_METADATA
mixed_decode,L22:o_proj,LINEAR,1,1024,2048,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,570,ENGINE_INSPECTOR_METADATA
mixed_decode,L22:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1,572,ENGINE_INSPECTOR_METADATA
mixed_decode,L22:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,573,ENGINE_INSPECTOR_METADATA
mixed_decode,L22:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,574,ENGINE_INSPECTOR_METADATA
mixed_decode,L23:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,578,ENGINE_INSPECTOR_METADATA
mixed_decode,L23:k_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,582,ENGINE_INSPECTOR_METADATA
mixed_decode,L23:q_proj,LINEAR,1,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,586,ENGINE_INSPECTOR_METADATA
mixed_decode,L23:o_proj,LINEAR,1,1024,2048,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,595,ENGINE_INSPECTOR_METADATA
mixed_decode,L23:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1,597,ENGINE_INSPECTOR_METADATA
mixed_decode,L23:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,598,ENGINE_INSPECTOR_METADATA
mixed_decode,L23:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,599,ENGINE_INSPECTOR_METADATA
mixed_decode,L24:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,603,ENGINE_INSPECTOR_METADATA
mixed_decode,L24:k_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,607,ENGINE_INSPECTOR_METADATA
mixed_decode,L24:q_proj,LINEAR,1,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,611,ENGINE_INSPECTOR_METADATA
mixed_decode,L24:o_proj,LINEAR,1,1024,2048,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,620,ENGINE_INSPECTOR_METADATA
mixed_decode,L24:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1,622,ENGINE_INSPECTOR_METADATA
mixed_decode,L24:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,623,ENGINE_INSPECTOR_METADATA
mixed_decode,L24:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,624,ENGINE_INSPECTOR_METADATA
