engine,layer_index,operator,operator_kind,matrix_m,matrix_n,matrix_k,precision,tactic,input_shapes,output_shapes,onnx_layers,mapping_evidence
mixed_prefill,435,L18:up_proj,LINEAR,8,3072,1024,FP16,ampere_h16816gemm_128x64_ldg8_nn_v1,1x-1x1024;1x1024x3072;1;1,1x-1x3072,/up_proj_18/MatMul,ENGINE_INSPECTOR_METADATA
mixed_prefill,436,L18:gate_proj,LINEAR,8,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x3072;1x-1x1024;1x1024x3072,1x-1x3072,/gate_proj_18/MatMul;/gate_proj_18/MatMul__a_dequant;/gate_proj_18/MatMul__a_quant;/gate_proj_18/MatMul__w_dequant;/Mul_170;/Mul_171;/Sigmoid_18,ENGINE_INSPECTOR_METADATA
mixed_prefill,437,L18:down_proj,LINEAR,8,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x-1x1024;1x-1x3072;1x3072x1024,1x-1x1024,/down_proj_18/MatMul;/Add_75,ENGINE_INSPECTOR_METADATA
mixed_prefill,441,L19:v_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x1024,1x-1x1024,/v_proj_19/MatMul;/v_proj_19/MatMul__a_dequant;/v_proj_19/MatMul__a_quant;/v_proj_19/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,445,L19:k_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x1024,1x-1x1024,/k_proj_19/MatMul;/k_proj_19/MatMul__a_dequant;/k_proj_19/MatMul__a_quant;/k_proj_19/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,449,L19:q_proj,LINEAR,8,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x2048,1x-1x2048,/q_proj_19/MatMul;/q_proj_19/MatMul__a_dequant;/q_proj_19/MatMul__a_quant;/q_proj_19/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,454,L19:o_proj,LINEAR,8,128,-1,UNKNOWN,_gemm_mha_v2_0xab4761469dea155adca77ef52bd80a61,16x-1x128;16x128x-1;1x1x-1x-1;16x-1x128;1;1;1;1;1;1,16x-1x128,/o_proj_19/MatMul__a_quant;/MatMul_39;/Softmax_19;/Where_59;/Mul_178;/MatMul_38,ENGINE_INSPECTOR_METADATA
mixed_prefill,456,L19:o_proj,LINEAR,8,1024,2048,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x-1x2048;1x2048x1024,1x-1x1024,/o_proj_19/MatMul;/o_proj_19/MatMul__a_dequant;/o_proj_19/MatMul__a_quant;/o_proj_19/MatMul__w_dequant;/Add_78,ENGINE_INSPECTOR_METADATA
mixed_prefill,458,L19:up_proj,LINEAR,8,3072,1024,FP16,ampere_h16816gemm_128x64_ldg8_nn_v1,1x-1x1024;1x1024x3072;1;1,1x-1x3072,/up_proj_19/MatMul,ENGINE_INSPECTOR_METADATA
mixed_prefill,459,L19:gate_proj,LINEAR,8,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x3072;1x-1x1024;1x1024x3072,1x-1x3072,/gate_proj_19/MatMul;/gate_proj_19/MatMul__a_dequant;/gate_proj_19/MatMul__a_quant;/gate_proj_19/MatMul__w_dequant;/Mul_179;/Mul_180;/Sigmoid_19,ENGINE_INSPECTOR_METADATA
mixed_prefill,460,L19:down_proj,LINEAR,8,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x-1x1024;1x-1x3072;1x3072x1024,1x-1x1024,/down_proj_19/MatMul;/Add_79,ENGINE_INSPECTOR_METADATA
mixed_prefill,464,L20:v_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x1024,1x-1x1024,/v_proj_20/MatMul;/v_proj_20/MatMul__a_dequant;/v_proj_20/MatMul__a_quant;/v_proj_20/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,468,L20:k_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x1024,1x-1x1024,/k_proj_20/MatMul;/k_proj_20/MatMul__a_dequant;/k_proj_20/MatMul__a_quant;/k_proj_20/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,472,L20:q_proj,LINEAR,8,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x2048,1x-1x2048,/q_proj_20/MatMul;/q_proj_20/MatMul__a_dequant;/q_proj_20/MatMul__a_quant;/q_proj_20/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,477,L20:o_proj,LINEAR,8,128,-1,UNKNOWN,_gemm_mha_v2_0xee0414de60764f75e46b3b8d1e16fc19,16x-1x128;16x128x-1;1x1x-1x-1;16x-1x128;1;1;1;1;1;1,16x-1x128,/o_proj_20/MatMul__a_quant;/MatMul_41;/Softmax_20;/Where_62;/Mul_187;/MatMul_40,ENGINE_INSPECTOR_METADATA
mixed_prefill,479,L20:o_proj,LINEAR,8,1024,2048,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x-1x2048;1x2048x1024,1x-1x1024,/o_proj_20/MatMul;/o_proj_20/MatMul__a_dequant;/o_proj_20/MatMul__a_quant;/o_proj_20/MatMul__w_dequant;/Add_82,ENGINE_INSPECTOR_METADATA
mixed_prefill,481,L20:up_proj,LINEAR,8,3072,1024,FP16,ampere_h16816gemm_128x64_ldg8_nn_v1,1x-1x1024;1x1024x3072;1;1,1x-1x3072,/up_proj_20/MatMul,ENGINE_INSPECTOR_METADATA
mixed_prefill,482,L20:gate_proj,LINEAR,8,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x3072;1x-1x1024;1x1024x3072,1x-1x3072,/gate_proj_20/MatMul;/gate_proj_20/MatMul__a_dequant;/gate_proj_20/MatMul__a_quant;/gate_proj_20/MatMul__w_dequant;/Mul_188;/Mul_189;/Sigmoid_20,ENGINE_INSPECTOR_METADATA
mixed_prefill,483,L20:down_proj,LINEAR,8,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x-1x1024;1x-1x3072;1x3072x1024,1x-1x1024,/down_proj_20/MatMul;/Add_83,ENGINE_INSPECTOR_METADATA
mixed_prefill,487,L21:v_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x1024,1x-1x1024,/v_proj_21/MatMul;/v_proj_21/MatMul__a_dequant;/v_proj_21/MatMul__a_quant;/v_proj_21/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,491,L21:k_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x1024,1x-1x1024,/k_proj_21/MatMul;/k_proj_21/MatMul__a_dequant;/k_proj_21/MatMul__a_quant;/k_proj_21/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,495,L21:q_proj,LINEAR,8,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x2048,1x-1x2048,/q_proj_21/MatMul;/q_proj_21/MatMul__a_dequant;/q_proj_21/MatMul__a_quant;/q_proj_21/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,500,L21:o_proj,LINEAR,8,128,-1,UNKNOWN,_gemm_mha_v2_0xc2d92b3cbb126a251b76d78c57684e17,16x-1x128;16x128x-1;1x1x-1x-1;16x-1x128;1;1;1;1;1;1,16x-1x128,/o_proj_21/MatMul__a_quant;/MatMul_43;/Softmax_21;/Where_65;/Mul_196;/MatMul_42,ENGINE_INSPECTOR_METADATA
mixed_prefill,502,L21:o_proj,LINEAR,8,1024,2048,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x-1x2048;1x2048x1024,1x-1x1024,/o_proj_21/MatMul;/o_proj_21/MatMul__a_dequant;/o_proj_21/MatMul__a_quant;/o_proj_21/MatMul__w_dequant;/Add_86,ENGINE_INSPECTOR_METADATA
mixed_prefill,504,L21:up_proj,LINEAR,8,3072,1024,FP16,ampere_h16816gemm_128x64_ldg8_nn_v1,1x-1x1024;1x1024x3072;1;1,1x-1x3072,/up_proj_21/MatMul,ENGINE_INSPECTOR_METADATA
mixed_prefill,505,L21:gate_proj,LINEAR,8,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x3072;1x-1x1024;1x1024x3072,1x-1x3072,/gate_proj_21/MatMul;/gate_proj_21/MatMul__a_dequant;/gate_proj_21/MatMul__a_quant;/gate_proj_21/MatMul__w_dequant;/Mul_197;/Mul_198;/Sigmoid_21,ENGINE_INSPECTOR_METADATA
mixed_prefill,506,L21:down_proj,LINEAR,8,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x-1x1024;1x-1x3072;1x3072x1024,1x-1x1024,/down_proj_21/MatMul;/Add_87,ENGINE_INSPECTOR_METADATA
mixed_prefill,510,L22:v_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x1024,1x-1x1024,/v_proj_22/MatMul;/v_proj_22/MatMul__a_dequant;/v_proj_22/MatMul__a_quant;/v_proj_22/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,514,L22:k_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x1024,1x-1x1024,/k_proj_22/MatMul;/k_proj_22/MatMul__a_dequant;/k_proj_22/MatMul__a_quant;/k_proj_22/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,518,L22:q_proj,LINEAR,8,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x2048,1x-1x2048,/q_proj_22/MatMul;/q_proj_22/MatMul__a_dequant;/q_proj_22/MatMul__a_quant;/q_proj_22/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,523,L22:o_proj,LINEAR,8,128,-1,UNKNOWN,_gemm_mha_v2_0x582f9c30de38a93e722c6de99876bc60,16x-1x128;16x128x-1;1x1x-1x-1;16x-1x128;1;1;1;1;1;1,16x-1x128,/o_proj_22/MatMul__a_quant;/MatMul_45;/Softmax_22;/Where_68;/Mul_205;/MatMul_44,ENGINE_INSPECTOR_METADATA
mixed_prefill,525,L22:o_proj,LINEAR,8,1024,2048,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x-1x2048;1x2048x1024,1x-1x1024,/o_proj_22/MatMul;/o_proj_22/MatMul__a_dequant;/o_proj_22/MatMul__a_quant;/o_proj_22/MatMul__w_dequant;/Add_90,ENGINE_INSPECTOR_METADATA
mixed_prefill,527,L22:up_proj,LINEAR,8,3072,1024,FP16,ampere_h16816gemm_128x64_ldg8_nn_v1,1x-1x1024;1x1024x3072;1;1,1x-1x3072,/up_proj_22/MatMul,ENGINE_INSPECTOR_METADATA
mixed_prefill,528,L22:gate_proj,LINEAR,8,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x3072;1x-1x1024;1x1024x3072,1x-1x3072,/gate_proj_22/MatMul;/gate_proj_22/MatMul__a_dequant;/gate_proj_22/MatMul__a_quant;/gate_proj_22/MatMul__w_dequant;/Mul_206;/Mul_207;/Sigmoid_22,ENGINE_INSPECTOR_METADATA
mixed_prefill,529,L22:down_proj,LINEAR,8,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x-1x1024;1x-1x3072;1x3072x1024,1x-1x1024,/down_proj_22/MatMul;/Add_91,ENGINE_INSPECTOR_METADATA
mixed_prefill,533,L23:v_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x1024,1x-1x1024,/v_proj_23/MatMul;/v_proj_23/MatMul__a_dequant;/v_proj_23/MatMul__a_quant;/v_proj_23/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,537,L23:k_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x1024,1x-1x1024,/k_proj_23/MatMul;/k_proj_23/MatMul__a_dequant;/k_proj_23/MatMul__a_quant;/k_proj_23/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,541,L23:q_proj,LINEAR,8,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x2048,1x-1x2048,/q_proj_23/MatMul;/q_proj_23/MatMul__a_dequant;/q_proj_23/MatMul__a_quant;/q_proj_23/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,546,L23:o_proj,LINEAR,8,128,-1,UNKNOWN,_gemm_mha_v2_0xf4c36af1b3c39fab3312671f178aa157,16x-1x128;16x128x-1;1x1x-1x-1;16x-1x128;1;1;1;1;1;1,16x-1x128,/o_proj_23/MatMul__a_quant;/MatMul_47;/Softmax_23;/Where_71;/Mul_214;/MatMul_46,ENGINE_INSPECTOR_METADATA
mixed_prefill,548,L23:o_proj,LINEAR,8,1024,2048,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x-1x2048;1x2048x1024,1x-1x1024,/o_proj_23/MatMul;/o_proj_23/MatMul__a_dequant;/o_proj_23/MatMul__a_quant;/o_proj_23/MatMul__w_dequant;/Add_94,ENGINE_INSPECTOR_METADATA
mixed_prefill,550,L23:up_proj,LINEAR,8,3072,1024,FP16,ampere_h16816gemm_128x64_ldg8_nn_v1,1x-1x1024;1x1024x3072;1;1,1x-1x3072,/up_proj_23/MatMul,ENGINE_INSPECTOR_METADATA
mixed_prefill,551,L23:gate_proj,LINEAR,8,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x3072;1x-1x1024;1x1024x3072,1x-1x3072,/gate_proj_23/MatMul;/gate_proj_23/MatMul__a_dequant;/gate_proj_23/MatMul__a_quant;/gate_proj_23/MatMul__w_dequant;/Mul_215;/Mul_216;/Sigmoid_23,ENGINE_INSPECTOR_METADATA
mixed_prefill,552,L23:down_proj,LINEAR,8,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x-1x1024;1x-1x3072;1x3072x1024,1x-1x1024,/down_proj_23/MatMul;/Add_95,ENGINE_INSPECTOR_METADATA
mixed_prefill,556,L24:v_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x1024,1x-1x1024,/v_proj_24/MatMul;/v_proj_24/MatMul__a_dequant;/v_proj_24/MatMul__a_quant;/v_proj_24/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,560,L24:k_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x1024,1x-1x1024,/k_proj_24/MatMul;/k_proj_24/MatMul__a_dequant;/k_proj_24/MatMul__a_quant;/k_proj_24/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,564,L24:q_proj,LINEAR,8,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x2048,1x-1x2048,/q_proj_24/MatMul;/q_proj_24/MatMul__a_dequant;/q_proj_24/MatMul__a_quant;/q_proj_24/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,569,L24:o_proj,LINEAR,8,128,-1,UNKNOWN,_gemm_mha_v2_0xe6bc19e69c82f8044e9874292acae825,16x-1x128;16x128x-1;1x1x-1x-1;16x-1x128;1;1;1;1;1;1,16x-1x128,/o_proj_24/MatMul__a_quant;/MatMul_49;/Where_74;/Mul_223;/MatMul_48;/Softmax_24,ENGINE_INSPECTOR_METADATA
mixed_prefill,571,L24:o_proj,LINEAR,8,1024,2048,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x-1x2048;1x2048x1024,1x-1x1024,/o_proj_24/MatMul;/o_proj_24/MatMul__a_dequant;/o_proj_24/MatMul__a_quant;/o_proj_24/MatMul__w_dequant;/Add_98,ENGINE_INSPECTOR_METADATA
mixed_prefill,573,L24:up_proj,LINEAR,8,3072,1024,FP16,ampere_h16816gemm_128x64_ldg8_nn_v1,1x-1x1024;1x1024x3072;1;1,1x-1x3072,/up_proj_24/MatMul,ENGINE_INSPECTOR_METADATA
mixed_prefill,574,L24:gate_proj,LINEAR,8,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x3072;1x-1x1024;1x1024x3072,1x-1x3072,/gate_proj_24/MatMul;/gate_proj_24/MatMul__a_dequant;/gate_proj_24/MatMul__a_quant;/gate_proj_24/MatMul__w_dequant;/Mul_224;/Mul_225;/Sigmoid_24,ENGINE_INSPECTOR_METADATA
mixed_prefill,575,L24:down_proj,LINEAR,8,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x-1x1024;1x-1x3072;1x3072x1024,1x-1x1024,/down_proj_24/MatMul;/Add_99,ENGINE_INSPECTOR_METADATA
mixed_prefill,579,L25:v_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x1024,1x-1x1024,/v_proj_25/MatMul;/v_proj_25/MatMul__a_dequant;/v_proj_25/MatMul__a_quant;/v_proj_25/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,583,L25:k_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x1024,1x-1x1024,/k_proj_25/MatMul;/k_proj_25/MatMul__a_dequant;/k_proj_25/MatMul__a_quant;/k_proj_25/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,587,L25:q_proj,LINEAR,8,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x2048,1x-1x2048,/q_proj_25/MatMul;/q_proj_25/MatMul__a_dequant;/q_proj_25/MatMul__a_quant;/q_proj_25/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,592,L25:o_proj,LINEAR,8,128,-1,UNKNOWN,_gemm_mha_v2_0x122d493ce64aa00c197ae40baf03a637,16x-1x128;16x128x-1;1x1x-1x-1;16x-1x128;1;1;1;1;1;1,16x-1x128,/o_proj_25/MatMul__a_quant;/MatMul_51;/Where_77;/Mul_232;/Softmax_25;/MatMul_50,ENGINE_INSPECTOR_METADATA
mixed_prefill,594,L25:o_proj,LINEAR,8,1024,2048,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x-1x2048;1x2048x1024,1x-1x1024,/o_proj_25/MatMul;/o_proj_25/MatMul__a_dequant;/o_proj_25/MatMul__a_quant;/o_proj_25/MatMul__w_dequant;/Add_102,ENGINE_INSPECTOR_METADATA
mixed_prefill,596,L25:up_proj,LINEAR,8,3072,1024,FP16,ampere_h16816gemm_128x64_ldg8_nn_v1,1x-1x1024;1x1024x3072;1;1,1x-1x3072,/up_proj_25/MatMul,ENGINE_INSPECTOR_METADATA
mixed_prefill,597,L25:gate_proj,LINEAR,8,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x3072;1x-1x1024;1x1024x3072,1x-1x3072,/gate_proj_25/MatMul;/gate_proj_25/MatMul__a_dequant;/gate_proj_25/MatMul__a_quant;/gate_proj_25/MatMul__w_dequant;/Mul_233;/Mul_234;/Sigmoid_25,ENGINE_INSPECTOR_METADATA
mixed_prefill,598,L25:down_proj,LINEAR,8,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x-1x1024;1x-1x3072;1x3072x1024,1x-1x1024,/down_proj_25/MatMul;/Add_103,ENGINE_INSPECTOR_METADATA
mixed_prefill,602,L26:v_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x1024,1x-1x1024,/v_proj_26/MatMul;/v_proj_26/MatMul__a_dequant;/v_proj_26/MatMul__a_quant;/v_proj_26/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,606,L26:k_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x1024,1x-1x1024,/k_proj_26/MatMul;/k_proj_26/MatMul__a_dequant;/k_proj_26/MatMul__a_quant;/k_proj_26/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,610,L26:q_proj,LINEAR,8,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x2048,1x-1x2048,/q_proj_26/MatMul;/q_proj_26/MatMul__a_dequant;/q_proj_26/MatMul__a_quant;/q_proj_26/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,615,L26:o_proj,LINEAR,8,128,-1,UNKNOWN,_gemm_mha_v2_0x868207ee750ff7049028a80d32d17323,16x-1x128;16x128x-1;1x1x-1x-1;16x-1x128;1;1;1;1;1;1,16x-1x128,/o_proj_26/MatMul__a_quant;/MatMul_53;/Softmax_26;/Where_80;/Mul_241;/MatMul_52,ENGINE_INSPECTOR_METADATA
mixed_prefill,617,L26:o_proj,LINEAR,8,1024,2048,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x-1x2048;1x2048x1024,1x-1x1024,/o_proj_26/MatMul;/o_proj_26/MatMul__a_dequant;/o_proj_26/MatMul__a_quant;/o_proj_26/MatMul__w_dequant;/Add_106,ENGINE_INSPECTOR_METADATA
mixed_prefill,619,L26:up_proj,LINEAR,8,3072,1024,FP16,ampere_h16816gemm_128x64_ldg8_nn_v1,1x-1x1024;1x1024x3072;1;1,1x-1x3072,/up_proj_26/MatMul,ENGINE_INSPECTOR_METADATA
mixed_prefill,620,L26:gate_proj,LINEAR,8,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x3072;1x-1x1024;1x1024x3072,1x-1x3072,/gate_proj_26/MatMul;/gate_proj_26/MatMul__a_dequant;/gate_proj_26/MatMul__a_quant;/gate_proj_26/MatMul__w_dequant;/Mul_242;/Mul_243;/Sigmoid_26,ENGINE_INSPECTOR_METADATA
mixed_prefill,621,L26:down_proj,LINEAR,8,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x-1x1024;1x-1x3072;1x3072x1024,1x-1x1024,/down_proj_26/MatMul;/Add_107,ENGINE_INSPECTOR_METADATA
