engine,layer_index,layer_name,layer_type,operator,operator_kind,category,tactic,input_shapes,input_precisions,output_shapes,output_precisions,onnx_layers
fp16_prefill,127,__myl_NegExpAddDivMulMul_myl0_127,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,128,__myl_FcAdd_myl0_128,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,129,__myl_MulMeaAddSqrDivMulMul_myl0_129,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,130,/v_proj_6/MatMul+/k_proj_6/MatMul+/q_proj_6/MatMul_myl0_130,,L6:v_proj,LINEAR,GEMM,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,/v_proj_6/MatMul+/k_proj_6/MatMul+/q_proj_6/MatMul_myl0_130
fp16_prefill,131,__mye624577_myl0_131,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,__mye624577_myl0_131
fp16_prefill,132,__myl_ResTraResSliRepRes_myl0_132,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,133,__mye624579_myl0_133,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,__mye624579_myl0_133
fp16_prefill,134,__myl_ResMulMea_myl0_134,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,135,__myl_AddSqrDivMulMulTraSliSliNegConMulMulAddResSliRepResTraRes_myl0_135,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,136,__mye624581_myl0_136,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,__mye624581_myl0_136
fp16_prefill,137,__myl_ResMulMea_myl0_137,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,138,__myl_AddSqrDivMulMulTraSliSliNegConMulMulAddRes_myl0_138,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,139,__mye624583_myl0_139,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,__mye624583_myl0_139
fp16_prefill,140,_gemm_mha_v2_myl0_140,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,_gemm_mha_v2_myl0_140
fp16_prefill,141,__myl_FcAdd_myl0_141,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,142,__myl_MulMeaAddSqrDivMulMul_myl0_142,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,143,__mye624585_myl0_143,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,__mye624585_myl0_143
fp16_prefill,144,/gate_proj_6/MatMul_myl0_144,,L6:gate_proj,LINEAR,GEMM,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,/gate_proj_6/MatMul_myl0_144
fp16_prefill,145,__mye624587_myl0_145,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,__mye624587_myl0_145
fp16_prefill,146,/up_proj_6/MatMul_myl0_146,,L6:up_proj,LINEAR,GEMM,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,/up_proj_6/MatMul_myl0_146
fp16_prefill,147,__mye624589_myl0_147,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,__mye624589_myl0_147
fp16_prefill,148,__mye624591_myl0_148,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,__mye624591_myl0_148
fp16_prefill,149,__myl_NegExpAddDivMulMul_myl0_149,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,150,__myl_FcAdd_myl0_150,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,151,__myl_MulMeaAddSqrDivMulMul_myl0_151,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,152,/v_proj_7/MatMul+/k_proj_7/MatMul+/q_proj_7/MatMul_myl0_152,,L7:v_proj,LINEAR,GEMM,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,/v_proj_7/MatMul+/k_proj_7/MatMul+/q_proj_7/MatMul_myl0_152
fp16_prefill,153,__mye624593_myl0_153,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,__mye624593_myl0_153
fp16_prefill,154,__myl_ResTraResSliRepRes_myl0_154,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,155,__mye624595_myl0_155,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,__mye624595_myl0_155
fp16_prefill,156,__myl_ResMulMea_myl0_156,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,157,__myl_AddSqrDivMulMulTraSliSliNegConMulMulAddResSliRepResTraRes_myl0_157,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,158,__mye624597_myl0_158,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,__mye624597_myl0_158
fp16_prefill,159,__myl_ResMulMea_myl0_159,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,160,__myl_AddSqrDivMulMulTraSliSliNegConMulMulAddRes_myl0_160,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,161,__mye624599_myl0_161,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,__mye624599_myl0_161
fp16_prefill,162,_gemm_mha_v2_myl0_162,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,_gemm_mha_v2_myl0_162
fp16_prefill,163,__myl_FcAdd_myl0_163,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,164,__myl_MulMeaAddSqrDivMulMul_myl0_164,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,165,__mye624601_myl0_165,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,__mye624601_myl0_165
fp16_prefill,166,/gate_proj_7/MatMul_myl0_166,,L7:gate_proj,LINEAR,GEMM,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,/gate_proj_7/MatMul_myl0_166
fp16_prefill,167,__mye624603_myl0_167,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,__mye624603_myl0_167
fp16_prefill,168,/up_proj_7/MatMul_myl0_168,,L7:up_proj,LINEAR,GEMM,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,/up_proj_7/MatMul_myl0_168
fp16_prefill,169,__mye624605_myl0_169,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,__mye624605_myl0_169
fp16_prefill,170,__mye624607_myl0_170,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,__mye624607_myl0_170
fp16_prefill,171,__myl_NegExpAddDivMulMul_myl0_171,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,172,__myl_FcAdd_myl0_172,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,173,__myl_MulMeaAddSqrDivMulMul_myl0_173,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,174,/v_proj_8/MatMul+/k_proj_8/MatMul+/q_proj_8/MatMul_myl0_174,,L8:v_proj,LINEAR,GEMM,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,/v_proj_8/MatMul+/k_proj_8/MatMul+/q_proj_8/MatMul_myl0_174
fp16_prefill,175,__mye624609_myl0_175,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,__mye624609_myl0_175
fp16_prefill,176,__myl_ResTraResSliRepRes_myl0_176,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,177,__mye624611_myl0_177,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,__mye624611_myl0_177
fp16_prefill,178,__myl_ResMulMea_myl0_178,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,179,__myl_AddSqrDivMulMulTraSliSliNegConMulMulAddResSliRepResTraRes_myl0_179,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,180,__mye624613_myl0_180,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,__mye624613_myl0_180
fp16_prefill,181,__myl_ResMulMea_myl0_181,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,182,__myl_AddSqrDivMulMulTraSliSliNegConMulMulAddRes_myl0_182,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,183,__mye624615_myl0_183,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,__mye624615_myl0_183
fp16_prefill,184,_gemm_mha_v2_myl0_184,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,_gemm_mha_v2_myl0_184
fp16_prefill,185,__myl_FcAdd_myl0_185,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,186,__myl_MulMeaAddSqrDivMulMul_myl0_186,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,187,__mye624617_myl0_187,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,__mye624617_myl0_187
fp16_prefill,188,/gate_proj_8/MatMul_myl0_188,,L8:gate_proj,LINEAR,GEMM,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,/gate_proj_8/MatMul_myl0_188
fp16_prefill,189,__mye624619_myl0_189,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,__mye624619_myl0_189
fp16_prefill,190,/up_proj_8/MatMul_myl0_190,,L8:up_proj,LINEAR,GEMM,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,/up_proj_8/MatMul_myl0_190
fp16_prefill,191,__mye624621_myl0_191,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,__mye624621_myl0_191
fp16_prefill,192,__mye624623_myl0_192,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,__mye624623_myl0_192
fp16_prefill,193,__myl_NegExpAddDivMulMul_myl0_193,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,194,__myl_FcAdd_myl0_194,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,195,__myl_MulMeaAddSqrDivMulMul_myl0_195,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,196,/v_proj_9/MatMul+/k_proj_9/MatMul+/q_proj_9/MatMul_myl0_196,,L9:v_proj,LINEAR,GEMM,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,/v_proj_9/MatMul+/k_proj_9/MatMul+/q_proj_9/MatMul_myl0_196
fp16_prefill,197,__mye624625_myl0_197,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,__mye624625_myl0_197
fp16_prefill,198,__myl_ResTraResSliRepRes_myl0_198,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,199,__mye624627_myl0_199,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,__mye624627_myl0_199
fp16_prefill,200,__myl_ResMulMea_myl0_200,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,201,__myl_AddSqrDivMulMulTraSliSliNegConMulMulAddResSliRepResTraRes_myl0_201,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,202,__mye624629_myl0_202,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,__mye624629_myl0_202
fp16_prefill,203,__myl_ResMulMea_myl0_203,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,204,__myl_AddSqrDivMulMulTraSliSliNegConMulMulAddRes_myl0_204,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,205,__mye624631_myl0_205,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,__mye624631_myl0_205
fp16_prefill,206,_gemm_mha_v2_myl0_206,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,_gemm_mha_v2_myl0_206
fp16_prefill,207,__myl_FcAdd_myl0_207,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,208,__myl_MulMeaAddSqrDivMulMul_myl0_208,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,209,__mye624633_myl0_209,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,__mye624633_myl0_209
fp16_prefill,210,/gate_proj_9/MatMul_myl0_210,,L9:gate_proj,LINEAR,GEMM,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,/gate_proj_9/MatMul_myl0_210
fp16_prefill,211,__mye624635_myl0_211,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,__mye624635_myl0_211
fp16_prefill,212,/up_proj_9/MatMul_myl0_212,,L9:up_proj,LINEAR,GEMM,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,/up_proj_9/MatMul_myl0_212
fp16_prefill,213,__mye624637_myl0_213,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,__mye624637_myl0_213
fp16_prefill,214,__mye624639_myl0_214,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,__mye624639_myl0_214
fp16_prefill,215,__myl_NegExpAddDivMulMul_myl0_215,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,216,__myl_FcAdd_myl0_216,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,217,__myl_MulMeaAddSqrDivMulMul_myl0_217,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,218,/v_proj_10/MatMul+/k_proj_10/MatMul+/q_proj_10/MatMul_myl0_218,,L10:v_proj,LINEAR,GEMM,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,/v_proj_10/MatMul+/k_proj_10/MatMul+/q_proj_10/MatMul_myl0_218
fp16_prefill,219,__mye624641_myl0_219,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,__mye624641_myl0_219
fp16_prefill,220,__myl_ResTraResSliRepRes_myl0_220,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,221,__mye624643_myl0_221,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,__mye624643_myl0_221
fp16_prefill,222,__myl_ResMulMea_myl0_222,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,223,__myl_AddSqrDivMulMulTraSliSliNegConMulMulAddResSliRepResTraRes_myl0_223,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,224,__mye624645_myl0_224,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,__mye624645_myl0_224
fp16_prefill,225,__myl_ResMulMea_myl0_225,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,226,__myl_AddSqrDivMulMulTraSliSliNegConMulMulAddRes_myl0_226,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,227,__mye624647_myl0_227,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,__mye624647_myl0_227
fp16_prefill,228,_gemm_mha_v2_myl0_228,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,_gemm_mha_v2_myl0_228
fp16_prefill,229,__myl_FcAdd_myl0_229,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,230,__myl_MulMeaAddSqrDivMulMul_myl0_230,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,231,__mye624649_myl0_231,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,__mye624649_myl0_231
fp16_prefill,232,/gate_proj_10/MatMul_myl0_232,,L10:gate_proj,LINEAR,GEMM,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,/gate_proj_10/MatMul_myl0_232
fp16_prefill,233,__mye624651_myl0_233,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,__mye624651_myl0_233
fp16_prefill,234,/up_proj_10/MatMul_myl0_234,,L10:up_proj,LINEAR,GEMM,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,/up_proj_10/MatMul_myl0_234
fp16_prefill,235,__mye624653_myl0_235,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,__mye624653_myl0_235
fp16_prefill,236,__mye624655_myl0_236,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,__mye624655_myl0_236
fp16_prefill,237,__myl_NegExpAddDivMulMul_myl0_237,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,238,__myl_FcAdd_myl0_238,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,239,__myl_MulMeaAddSqrDivMulMul_myl0_239,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,240,/v_proj_11/MatMul+/k_proj_11/MatMul+/q_proj_11/MatMul_myl0_240,,L11:v_proj,LINEAR,GEMM,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,/v_proj_11/MatMul+/k_proj_11/MatMul+/q_proj_11/MatMul_myl0_240
fp16_prefill,241,__mye624657_myl0_241,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,__mye624657_myl0_241
fp16_prefill,242,__myl_ResTraResSliRepRes_myl0_242,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,243,__mye624659_myl0_243,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,__mye624659_myl0_243
fp16_prefill,244,__myl_ResMulMea_myl0_244,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,245,__myl_AddSqrDivMulMulTraSliSliNegConMulMulAddResSliRepResTraRes_myl0_245,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,246,__mye624661_myl0_246,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,__mye624661_myl0_246
fp16_prefill,247,__myl_ResMulMea_myl0_247,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,248,__myl_AddSqrDivMulMulTraSliSliNegConMulMulAddRes_myl0_248,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,249,__mye624663_myl0_249,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,__mye624663_myl0_249
fp16_prefill,250,_gemm_mha_v2_myl0_250,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,_gemm_mha_v2_myl0_250
fp16_prefill,251,__myl_FcAdd_myl0_251,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,252,__myl_MulMeaAddSqrDivMulMul_myl0_252,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,UNKNOWN
fp16_prefill,253,__mye624665_myl0_253,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,__mye624665_myl0_253
fp16_prefill,254,/gate_proj_11/MatMul_myl0_254,,L11:gate_proj,LINEAR,GEMM,UNKNOWN_NO_DETAILED_INSPECTOR,NONE,NONE,NONE,NONE,/gate_proj_11/MatMul_myl0_254
