layer_id,layer_name,trt_layer_type,tactic,precision,candidate_onnx_node,candidate_operator,confidence,evidence
72,__myl_FcCasAdd_myl0_72,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Half;Int8;Int8|outputs=Half,/o_proj_2/MatMul;/o_proj_2/MatMul__a_dequant;/o_proj_2/MatMul__a_quant;/o_proj_2/MatMul__w_dequant;/Add_10,L2:o_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
73,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_myl0_73,kgen,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x84ef5602e3183b8229f8022d6e6eb74f,inputs=Half;Half;Half;Half|outputs=Int8;Half,/post_attention_layernorm_2/Pow;/post_attention_layernorm_2/ReduceMean;/post_attention_layernorm_2/Add;/post_attention_layernorm_2/Div;/post_attention_layernorm_2/Sqrt;/post_attention_layernorm_2/Mul;/post_attention_layernorm_2/Mul_1;/gate_proj_2/MatMul__a_quant,L2:post_attention_layernorm;L2:gate_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
74,/up_proj_2/MatMul_myl0_74,gemm,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,inputs=Half;Half;Float;Float|outputs=Half,/up_proj_2/MatMul,L2:up_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
75,__myl_FcCasNegExpAddDivMulMul_myl0_75,fusion,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Half;Int8;Int8|outputs=Half,/gate_proj_2/MatMul;/gate_proj_2/MatMul__a_dequant;/gate_proj_2/MatMul__a_quant;/gate_proj_2/MatMul__w_dequant;/Mul_26;/Mul_27;/Sigmoid_2,L2:gate_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
76,__myl_FcAdd_myl0_76,fusion,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,inputs=Half;Half;Half|outputs=Half,/down_proj_2/MatMul;/Add_11,L2:down_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
77,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_myl0_77,kgen,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_0x9f2c300bb597625319cadec4728f9bc5,inputs=Half;Half;Half;Half;Half;Half|outputs=Int8;Int8;Int8,/q_proj_3/MatMul__a_quant;/k_proj_3/MatMul__a_quant;/v_proj_3/MatMul__a_quant;/input_layernorm_3/Mul;/input_layernorm_3/Sqrt;/input_layernorm_3/Div;/input_layernorm_3/Add;/input_layernorm_3/ReduceMean;/input_layernorm_3/Pow,L3:q_proj;L3:k_proj;L3:v_proj;L3:input_layernorm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
78,__mye676894_myl0_78,signal,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
79,__mye676896_myl0_79,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
80,__myl_FcCas_myl0_80,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Int8;Int8|outputs=Half,/v_proj_3/MatMul;/v_proj_3/MatMul__a_dequant;/v_proj_3/MatMul__a_quant;/v_proj_3/MatMul__w_dequant,L3:v_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
81,__myl_ResConResRep_myl0_81,kgen,__myl_ResConResRep_0x9d40828c020eb6bb972be950c35191c1,inputs=Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64|outputs=Half;Half,/Reshape_26;/Transpose_17;/Unsqueeze_84;/Expand_7;/Concat_43,UNKNOWN,MEDIUM,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + OPERATOR_NAME_NOT_RECOGNIZED
82,__mye676904_myl0_82,signal,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
83,__mye676898_myl0_83,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
84,__myl_FcCas_myl0_84,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Int8;Int8|outputs=Half,/k_proj_3/MatMul;/k_proj_3/MatMul__a_dequant;/k_proj_3/MatMul__a_quant;/k_proj_3/MatMul__w_dequant,L3:k_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
85,__myl_ResMulMea_myl0_85,kgen,__myl_ResMulMea_0x3c91498c3beee36a5653966af1581a8a,inputs=Half|outputs=Half;Half,/Reshape_25;/k_norm_3/Pow;/k_norm_3/ReduceMean,L3:k_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
86,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_myl0_86,kgen,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_0x5aea462b6a819ceadd3ebb32874c078f,inputs=Half;Half;Half;Half;Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64|outputs=Half;Half,/k_norm_3/Add;/k_norm_3/Sqrt;/k_norm_3/Mul;/k_norm_3/Mul_1;/Transpose_16;/Slice_14;/Slice_15;/Concat_41;/Mul_31;/Add_13;/Mul_30;/Unsqueeze_79;/Reshape_28;/Transpose_18;/Expand_6;/Concat_42;/Neg_7;/k_norm_3/Div,L3:k_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
87,__mye676900_myl0_87,signal,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
88,__myl_FcCas_myl0_88,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Int8;Int8|outputs=Half,/q_proj_3/MatMul;/q_proj_3/MatMul__a_dequant;/q_proj_3/MatMul__a_quant;/q_proj_3/MatMul__w_dequant,L3:q_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
89,__myl_ResMulMea_myl0_89,kgen,__myl_ResMulMea_0xf2413012cd9ac6341b95d78f3432c656,inputs=Half|outputs=Half;Half,/Reshape_24;/q_norm_3/Pow;/q_norm_3/ReduceMean,L3:q_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
90,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_myl0_90,kgen,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_0xf1ba08cc3beaba8ee91b0504be9c2cf4,inputs=Half;Half;Half;Half;Half|outputs=Half,/q_norm_3/Add;/q_norm_3/Sqrt;/q_norm_3/Mul;/q_norm_3/Mul_1;/Transpose_15;/Slice_12;/Slice_13;/Concat_40;/Mul_29;/Add_12;/Mul_28;/Neg_6;/q_norm_3/Div,L3:q_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
91,__mye676902_myl0_91,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
92,/MatMul_6_myl0_92,gemm,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,inputs=Half;Half;Float;Float|outputs=Half,/MatMul_6,UNKNOWN,MEDIUM,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + OPERATOR_NAME_NOT_RECOGNIZED
93,__myl_MulMaxSubExpSumDivMul_myl0_93,kgen,__myl_MulMaxSubExpSumDivMul_0x1108f5a078d6e65507c06537b9b2e43f,inputs=Half;Int64;Int64|outputs=Half,/Mul_34;/Softmax_3,UNKNOWN,MEDIUM,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + OPERATOR_NAME_NOT_RECOGNIZED
94,__mye676906_myl0_94,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
95,/MatMul_7_myl0_95,gemm,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,inputs=Half;Half;Float;Float|outputs=Half,/MatMul_7,UNKNOWN,MEDIUM,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + OPERATOR_NAME_NOT_RECOGNIZED
96,__myl_MulMinMaxRouCas_myl0_96,kgen,__myl_MulMinMaxRouCas_0x6a10bd9f6c374e5ad061c0d2824b0a25,inputs=Half|outputs=Int8,/o_proj_3/MatMul__a_quant,L3:o_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
97,__myl_FcCasAdd_myl0_97,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Half;Int8;Int8|outputs=Half,/o_proj_3/MatMul;/o_proj_3/MatMul__a_dequant;/o_proj_3/MatMul__a_quant;/o_proj_3/MatMul__w_dequant;/Add_14,L3:o_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
98,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_myl0_98,kgen,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x2b4860727aa16b8274c6a9e412ad0345,inputs=Half;Half;Half;Half|outputs=Int8;Half,/post_attention_layernorm_3/Pow;/post_attention_layernorm_3/ReduceMean;/post_attention_layernorm_3/Add;/post_attention_layernorm_3/Div;/post_attention_layernorm_3/Sqrt;/post_attention_layernorm_3/Mul;/post_attention_layernorm_3/Mul_1;/gate_proj_3/MatMul__a_quant,L3:post_attention_layernorm;L3:gate_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
99,/up_proj_3/MatMul_myl0_99,gemm,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,inputs=Half;Half;Float;Float|outputs=Half,/up_proj_3/MatMul,L3:up_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
100,__myl_FcCasNegExpAddDivMulMul_myl0_100,fusion,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Half;Int8;Int8|outputs=Half,/gate_proj_3/MatMul;/gate_proj_3/MatMul__a_dequant;/gate_proj_3/MatMul__a_quant;/gate_proj_3/MatMul__w_dequant;/Mul_35;/Mul_36;/Sigmoid_3,L3:gate_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
101,__myl_FcAdd_myl0_101,fusion,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,inputs=Half;Half;Half|outputs=Half,/down_proj_3/MatMul;/Add_15,L3:down_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
102,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_myl0_102,kgen,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_0x9f2c300bb597625319cadec4728f9bc5,inputs=Half;Half;Half;Half;Half;Half|outputs=Int8;Int8;Int8,/q_proj_4/MatMul__a_quant;/k_proj_4/MatMul__a_quant;/v_proj_4/MatMul__a_quant;/input_layernorm_4/Mul;/input_layernorm_4/Sqrt;/input_layernorm_4/Div;/input_layernorm_4/Add;/input_layernorm_4/ReduceMean;/input_layernorm_4/Pow,L4:q_proj;L4:k_proj;L4:v_proj;L4:input_layernorm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
103,__mye676908_myl0_103,signal,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
104,__mye676910_myl0_104,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
105,__myl_FcCas_myl0_105,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Int8;Int8|outputs=Half,/v_proj_4/MatMul;/v_proj_4/MatMul__a_dequant;/v_proj_4/MatMul__a_quant;/v_proj_4/MatMul__w_dequant,L4:v_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
106,__myl_ResConResRep_myl0_106,kgen,__myl_ResConResRep_0x9d40828c020eb6bb972be950c35191c1,inputs=Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64|outputs=Half;Half,/Reshape_34;/Transpose_22;/Unsqueeze_106;/Expand_9;/Concat_55,UNKNOWN,MEDIUM,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + OPERATOR_NAME_NOT_RECOGNIZED
107,__mye676918_myl0_107,signal,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
108,__mye676912_myl0_108,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
109,__myl_FcCas_myl0_109,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Int8;Int8|outputs=Half,/k_proj_4/MatMul;/k_proj_4/MatMul__a_dequant;/k_proj_4/MatMul__a_quant;/k_proj_4/MatMul__w_dequant,L4:k_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
110,__myl_ResMulMea_myl0_110,kgen,__myl_ResMulMea_0x3c91498c3beee36a5653966af1581a8a,inputs=Half|outputs=Half;Half,/Reshape_33;/k_norm_4/Pow;/k_norm_4/ReduceMean,L4:k_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
111,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_myl0_111,kgen,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_0x5aea462b6a819ceadd3ebb32874c078f,inputs=Half;Half;Half;Half;Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64|outputs=Half;Half,/k_norm_4/Add;/k_norm_4/Sqrt;/k_norm_4/Mul;/k_norm_4/Mul_1;/Transpose_21;/Slice_18;/Slice_19;/Concat_53;/Mul_40;/Add_17;/Mul_39;/Unsqueeze_101;/Reshape_36;/Transpose_23;/Expand_8;/Concat_54;/Neg_9;/k_norm_4/Div,L4:k_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
112,__mye676914_myl0_112,signal,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
113,__myl_FcCas_myl0_113,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Int8;Int8|outputs=Half,/q_proj_4/MatMul;/q_proj_4/MatMul__a_dequant;/q_proj_4/MatMul__a_quant;/q_proj_4/MatMul__w_dequant,L4:q_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
114,__myl_ResMulMea_myl0_114,kgen,__myl_ResMulMea_0xf2413012cd9ac6341b95d78f3432c656,inputs=Half|outputs=Half;Half,/Reshape_32;/q_norm_4/Pow;/q_norm_4/ReduceMean,L4:q_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
115,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_myl0_115,kgen,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_0xf1ba08cc3beaba8ee91b0504be9c2cf4,inputs=Half;Half;Half;Half;Half|outputs=Half,/q_norm_4/Add;/q_norm_4/Sqrt;/q_norm_4/Mul;/q_norm_4/Mul_1;/Transpose_20;/Slice_16;/Slice_17;/Concat_52;/Mul_38;/Add_16;/Mul_37;/Neg_8;/q_norm_4/Div,L4:q_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
116,__mye676916_myl0_116,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
117,/MatMul_8_myl0_117,gemm,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,inputs=Half;Half;Float;Float|outputs=Half,/MatMul_8,UNKNOWN,MEDIUM,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + OPERATOR_NAME_NOT_RECOGNIZED
118,__myl_MulMaxSubExpSumDivMul_myl0_118,kgen,__myl_MulMaxSubExpSumDivMul_0x1108f5a078d6e65507c06537b9b2e43f,inputs=Half;Int64;Int64|outputs=Half,/Mul_43;/Softmax_4,UNKNOWN,MEDIUM,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + OPERATOR_NAME_NOT_RECOGNIZED
119,__mye676920_myl0_119,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
120,/MatMul_9_myl0_120,gemm,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,inputs=Half;Half;Float;Float|outputs=Half,/MatMul_9,UNKNOWN,MEDIUM,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + OPERATOR_NAME_NOT_RECOGNIZED
121,__myl_MulMinMaxRouCas_myl0_121,kgen,__myl_MulMinMaxRouCas_0x8dd8f4f93c6a1e7d8a5025e20f21222e,inputs=Half|outputs=Int8,/o_proj_4/MatMul__a_quant,L4:o_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
122,__myl_FcCasAdd_myl0_122,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Half;Int8;Int8|outputs=Half,/o_proj_4/MatMul;/o_proj_4/MatMul__a_dequant;/o_proj_4/MatMul__a_quant;/o_proj_4/MatMul__w_dequant;/Add_18,L4:o_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
123,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_myl0_123,kgen,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xa203a21bb9a2ead322f314c5ed6c45fd,inputs=Half;Half;Half;Half|outputs=Int8;Half,/post_attention_layernorm_4/Pow;/post_attention_layernorm_4/ReduceMean;/post_attention_layernorm_4/Add;/post_attention_layernorm_4/Div;/post_attention_layernorm_4/Sqrt;/post_attention_layernorm_4/Mul;/post_attention_layernorm_4/Mul_1;/gate_proj_4/MatMul__a_quant,L4:post_attention_layernorm;L4:gate_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
124,/up_proj_4/MatMul_myl0_124,gemm,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,inputs=Half;Half;Float;Float|outputs=Half,/up_proj_4/MatMul,L4:up_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
125,__myl_FcCasNegExpAddDivMulMul_myl0_125,fusion,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Half;Int8;Int8|outputs=Half,/gate_proj_4/MatMul;/gate_proj_4/MatMul__a_dequant;/gate_proj_4/MatMul__a_quant;/gate_proj_4/MatMul__w_dequant;/Mul_44;/Mul_45;/Sigmoid_4,L4:gate_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
126,__myl_FcAdd_myl0_126,fusion,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,inputs=Half;Half;Half|outputs=Half,/down_proj_4/MatMul;/Add_19,L4:down_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
127,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_myl0_127,kgen,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_0x9f2c300bb597625319cadec4728f9bc5,inputs=Half;Half;Half;Half;Half;Half|outputs=Int8;Int8;Int8,/q_proj_5/MatMul__a_quant;/k_proj_5/MatMul__a_quant;/v_proj_5/MatMul__a_quant;/input_layernorm_5/Mul;/input_layernorm_5/Sqrt;/input_layernorm_5/Div;/input_layernorm_5/Add;/input_layernorm_5/ReduceMean;/input_layernorm_5/Pow,L5:q_proj;L5:k_proj;L5:v_proj;L5:input_layernorm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
128,__mye676922_myl0_128,signal,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
129,__mye676924_myl0_129,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
130,__myl_FcCas_myl0_130,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Int8;Int8|outputs=Half,/v_proj_5/MatMul;/v_proj_5/MatMul__a_dequant;/v_proj_5/MatMul__a_quant;/v_proj_5/MatMul__w_dequant,L5:v_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
131,__myl_ResConResRep_myl0_131,kgen,__myl_ResConResRep_0x9d40828c020eb6bb972be950c35191c1,inputs=Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64|outputs=Half;Half,/Reshape_42;/Transpose_27;/Unsqueeze_128;/Expand_11;/Concat_67,UNKNOWN,MEDIUM,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + OPERATOR_NAME_NOT_RECOGNIZED
132,__mye676932_myl0_132,signal,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
133,__mye676926_myl0_133,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
134,__myl_FcCas_myl0_134,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Int8;Int8|outputs=Half,/k_proj_5/MatMul;/k_proj_5/MatMul__a_dequant;/k_proj_5/MatMul__a_quant;/k_proj_5/MatMul__w_dequant,L5:k_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
135,__myl_ResMulMea_myl0_135,kgen,__myl_ResMulMea_0x3c91498c3beee36a5653966af1581a8a,inputs=Half|outputs=Half;Half,/Reshape_41;/k_norm_5/Pow;/k_norm_5/ReduceMean,L5:k_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
