node_index,node_name,op_type,inputs,outputs,shape,initializer_relationship
228,/post_attention_layernorm/Pow,Pow,/post_attention_layernorm/Cast_output_0;/post_attention_layernorm/Constant_output_0,/post_attention_layernorm/Pow_output_0,UNKNOWN,NONE
229,/post_attention_layernorm/ReduceMean,ReduceMean,/post_attention_layernorm/Pow_output_0,/post_attention_layernorm/ReduceMean_output_0,UNKNOWN,NONE
230,/post_attention_layernorm/Constant_1,Constant,NONE,/post_attention_layernorm/Constant_1_output_0,UNKNOWN,NONE
231,/post_attention_layernorm/Add,Add,/post_attention_layernorm/ReduceMean_output_0;/post_attention_layernorm/Constant_1_output_0,/post_attention_layernorm/Add_output_0,UNKNOWN,NONE
232,/post_attention_layernorm/Sqrt,Sqrt,/post_attention_layernorm/Add_output_0,/post_attention_layernorm/Sqrt_output_0,UNKNOWN,NONE
233,/post_attention_layernorm/Constant_2,Constant,NONE,/post_attention_layernorm/Constant_2_output_0,UNKNOWN,NONE
234,/post_attention_layernorm/Div,Div,/post_attention_layernorm/Constant_2_output_0;/post_attention_layernorm/Sqrt_output_0,/post_attention_layernorm/Div_output_0,UNKNOWN,NONE
235,/post_attention_layernorm/Mul,Mul,/post_attention_layernorm/Cast_output_0;/post_attention_layernorm/Div_output_0,/post_attention_layernorm/Mul_output_0,UNKNOWN,NONE
236,/post_attention_layernorm/Cast_1,Cast,/post_attention_layernorm/Mul_output_0,/post_attention_layernorm/Cast_1_output_0,UNKNOWN,NONE
237,/post_attention_layernorm/Mul_1,Mul,stack.layers.0.post_attention_layernorm.weight;/post_attention_layernorm/Cast_1_output_0,/post_attention_layernorm/Mul_1_output_0,UNKNOWN,stack.layers.0.post_attention_layernorm.weight:1024
238,/gate_proj/MatMul__a_quant,QuantizeLinear,/post_attention_layernorm/Mul_1_output_0;/gate_proj/MatMul__a_scale;/gate_proj/MatMul__a_zp,/gate_proj/MatMul__a_q,UNKNOWN,/gate_proj/MatMul__a_scale:UNKNOWN;/gate_proj/MatMul__a_zp:UNKNOWN
239,/gate_proj/MatMul__a_dequant,DequantizeLinear,/gate_proj/MatMul__a_q;/gate_proj/MatMul__a_scale;/gate_proj/MatMul__a_zp,/gate_proj/MatMul__a_dq,UNKNOWN,/gate_proj/MatMul__a_scale:UNKNOWN;/gate_proj/MatMul__a_zp:UNKNOWN
240,/gate_proj/MatMul__w_dequant,DequantizeLinear,onnx::MatMul_7562;onnx::MatMul_7562__w_scale;onnx::MatMul_7562__w_zp,onnx::MatMul_7562__dq,UNKNOWN,onnx::MatMul_7562:1024x3072;onnx::MatMul_7562__w_scale:UNKNOWN;onnx::MatMul_7562__w_zp:UNKNOWN
241,/gate_proj/MatMul,MatMul,/gate_proj/MatMul__a_dq;onnx::MatMul_7562__dq,/gate_proj/MatMul_output_0,UNKNOWN,NONE
242,/Sigmoid,Sigmoid,/gate_proj/MatMul_output_0,/Sigmoid_output_0,UNKNOWN,NONE
243,/Mul_8,Mul,/gate_proj/MatMul_output_0;/Sigmoid_output_0,/Mul_8_output_0,UNKNOWN,NONE
244,/up_proj/MatMul,MatMul,/post_attention_layernorm/Mul_1_output_0;onnx::MatMul_7563,/up_proj/MatMul_output_0,UNKNOWN,onnx::MatMul_7563:1024x3072
245,/Mul_9,Mul,/Mul_8_output_0;/up_proj/MatMul_output_0,/Mul_9_output_0,UNKNOWN,NONE
246,/down_proj/MatMul,MatMul,/Mul_9_output_0;onnx::MatMul_7564,/down_proj/MatMul_output_0,UNKNOWN,onnx::MatMul_7564:3072x1024
247,/Add_3,Add,/Add_2_output_0;/down_proj/MatMul_output_0,hidden_l0,batchxseqx1024,NONE
248,/input_layernorm_1/Cast,Cast,hidden_l0,/input_layernorm_1/Cast_output_0,UNKNOWN,NONE
249,/input_layernorm_1/Constant,Constant,NONE,/input_layernorm_1/Constant_output_0,UNKNOWN,NONE
250,/input_layernorm_1/Pow,Pow,/input_layernorm_1/Cast_output_0;/input_layernorm_1/Constant_output_0,/input_layernorm_1/Pow_output_0,UNKNOWN,NONE
251,/input_layernorm_1/ReduceMean,ReduceMean,/input_layernorm_1/Pow_output_0,/input_layernorm_1/ReduceMean_output_0,UNKNOWN,NONE
252,/input_layernorm_1/Constant_1,Constant,NONE,/input_layernorm_1/Constant_1_output_0,UNKNOWN,NONE
253,/input_layernorm_1/Add,Add,/input_layernorm_1/ReduceMean_output_0;/input_layernorm_1/Constant_1_output_0,/input_layernorm_1/Add_output_0,UNKNOWN,NONE
254,/input_layernorm_1/Sqrt,Sqrt,/input_layernorm_1/Add_output_0,/input_layernorm_1/Sqrt_output_0,UNKNOWN,NONE
255,/input_layernorm_1/Constant_2,Constant,NONE,/input_layernorm_1/Constant_2_output_0,UNKNOWN,NONE
256,/input_layernorm_1/Div,Div,/input_layernorm_1/Constant_2_output_0;/input_layernorm_1/Sqrt_output_0,/input_layernorm_1/Div_output_0,UNKNOWN,NONE
257,/input_layernorm_1/Mul,Mul,/input_layernorm_1/Cast_output_0;/input_layernorm_1/Div_output_0,/input_layernorm_1/Mul_output_0,UNKNOWN,NONE
258,/input_layernorm_1/Cast_1,Cast,/input_layernorm_1/Mul_output_0,/input_layernorm_1/Cast_1_output_0,UNKNOWN,NONE
259,/input_layernorm_1/Mul_1,Mul,stack.layers.1.input_layernorm.weight;/input_layernorm_1/Cast_1_output_0,/input_layernorm_1/Mul_1_output_0,UNKNOWN,stack.layers.1.input_layernorm.weight:1024
260,/Shape_8,Shape,/input_layernorm_1/Mul_1_output_0,/Shape_8_output_0,UNKNOWN,NONE
261,/Constant_56,Constant,NONE,/Constant_56_output_0,UNKNOWN,NONE
262,/Gather_6,Gather,/Shape_8_output_0;/Constant_56_output_0,/Gather_6_output_0,UNKNOWN,NONE
263,/Shape_9,Shape,/input_layernorm_1/Mul_1_output_0,/Shape_9_output_0,UNKNOWN,NONE
264,/Constant_57,Constant,NONE,/Constant_57_output_0,UNKNOWN,NONE
265,/Gather_7,Gather,/Shape_9_output_0;/Constant_57_output_0,/Gather_7_output_0,UNKNOWN,NONE
266,/q_proj_1/MatMul__a_quant,QuantizeLinear,/input_layernorm_1/Mul_1_output_0;/q_proj_1/MatMul__a_scale;/q_proj_1/MatMul__a_zp,/q_proj_1/MatMul__a_q,UNKNOWN,/q_proj_1/MatMul__a_scale:UNKNOWN;/q_proj_1/MatMul__a_zp:UNKNOWN
267,/q_proj_1/MatMul__a_dequant,DequantizeLinear,/q_proj_1/MatMul__a_q;/q_proj_1/MatMul__a_scale;/q_proj_1/MatMul__a_zp,/q_proj_1/MatMul__a_dq,UNKNOWN,/q_proj_1/MatMul__a_scale:UNKNOWN;/q_proj_1/MatMul__a_zp:UNKNOWN
268,/q_proj_1/MatMul__w_dequant,DequantizeLinear,onnx::MatMul_7565;onnx::MatMul_7565__w_scale;onnx::MatMul_7565__w_zp,onnx::MatMul_7565__dq,UNKNOWN,onnx::MatMul_7565:1024x2048;onnx::MatMul_7565__w_scale:UNKNOWN;onnx::MatMul_7565__w_zp:UNKNOWN
269,/q_proj_1/MatMul,MatMul,/q_proj_1/MatMul__a_dq;onnx::MatMul_7565__dq,/q_proj_1/MatMul_output_0,UNKNOWN,NONE
270,Constant_2384,Constant,NONE,onnx::Unsqueeze_664,UNKNOWN,NONE
271,/Unsqueeze_25,Unsqueeze,/Gather_6_output_0;onnx::Unsqueeze_664,/Unsqueeze_25_output_0,UNKNOWN,NONE
272,Constant_2386,Constant,NONE,onnx::Unsqueeze_666,UNKNOWN,NONE
273,/Unsqueeze_26,Unsqueeze,/Gather_7_output_0;onnx::Unsqueeze_666,/Unsqueeze_26_output_0,UNKNOWN,NONE
274,/Constant_58,Constant,NONE,/Constant_58_output_0,UNKNOWN,NONE
275,/Constant_59,Constant,NONE,/Constant_59_output_0,UNKNOWN,NONE
276,/Concat_13,Concat,/Unsqueeze_25_output_0;/Unsqueeze_26_output_0;/Constant_58_output_0;/Constant_59_output_0,/Concat_13_output_0,UNKNOWN,NONE
277,/Reshape_8,Reshape,/q_proj_1/MatMul_output_0;/Concat_13_output_0,/Reshape_8_output_0,UNKNOWN,NONE
278,/q_norm_1/Cast,Cast,/Reshape_8_output_0,/q_norm_1/Cast_output_0,UNKNOWN,NONE
279,/q_norm_1/Constant,Constant,NONE,/q_norm_1/Constant_output_0,UNKNOWN,NONE
280,/q_norm_1/Pow,Pow,/q_norm_1/Cast_output_0;/q_norm_1/Constant_output_0,/q_norm_1/Pow_output_0,UNKNOWN,NONE
281,/q_norm_1/ReduceMean,ReduceMean,/q_norm_1/Pow_output_0,/q_norm_1/ReduceMean_output_0,UNKNOWN,NONE
282,/q_norm_1/Constant_1,Constant,NONE,/q_norm_1/Constant_1_output_0,UNKNOWN,NONE
283,/q_norm_1/Add,Add,/q_norm_1/ReduceMean_output_0;/q_norm_1/Constant_1_output_0,/q_norm_1/Add_output_0,UNKNOWN,NONE
284,/q_norm_1/Sqrt,Sqrt,/q_norm_1/Add_output_0,/q_norm_1/Sqrt_output_0,UNKNOWN,NONE
285,/q_norm_1/Constant_2,Constant,NONE,/q_norm_1/Constant_2_output_0,UNKNOWN,NONE
286,/q_norm_1/Div,Div,/q_norm_1/Constant_2_output_0;/q_norm_1/Sqrt_output_0,/q_norm_1/Div_output_0,UNKNOWN,NONE
287,/q_norm_1/Mul,Mul,/q_norm_1/Cast_output_0;/q_norm_1/Div_output_0,/q_norm_1/Mul_output_0,UNKNOWN,NONE
288,/q_norm_1/Cast_1,Cast,/q_norm_1/Mul_output_0,/q_norm_1/Cast_1_output_0,UNKNOWN,NONE
289,/q_norm_1/Mul_1,Mul,stack.layers.1.self_attn.q_norm.weight;/q_norm_1/Cast_1_output_0,/q_norm_1/Mul_1_output_0,UNKNOWN,stack.layers.1.self_attn.q_norm.weight:128
290,/Transpose_5,Transpose,/q_norm_1/Mul_1_output_0,/Transpose_5_output_0,UNKNOWN,NONE
291,/k_proj_1/MatMul__a_quant,QuantizeLinear,/input_layernorm_1/Mul_1_output_0;/k_proj_1/MatMul__a_scale;/k_proj_1/MatMul__a_zp,/k_proj_1/MatMul__a_q,UNKNOWN,/k_proj_1/MatMul__a_scale:UNKNOWN;/k_proj_1/MatMul__a_zp:UNKNOWN
292,/k_proj_1/MatMul__a_dequant,DequantizeLinear,/k_proj_1/MatMul__a_q;/k_proj_1/MatMul__a_scale;/k_proj_1/MatMul__a_zp,/k_proj_1/MatMul__a_dq,UNKNOWN,/k_proj_1/MatMul__a_scale:UNKNOWN;/k_proj_1/MatMul__a_zp:UNKNOWN
293,/k_proj_1/MatMul__w_dequant,DequantizeLinear,onnx::MatMul_7568;onnx::MatMul_7568__w_scale;onnx::MatMul_7568__w_zp,onnx::MatMul_7568__dq,UNKNOWN,onnx::MatMul_7568:1024x1024;onnx::MatMul_7568__w_scale:UNKNOWN;onnx::MatMul_7568__w_zp:UNKNOWN
294,/k_proj_1/MatMul,MatMul,/k_proj_1/MatMul__a_dq;onnx::MatMul_7568__dq,/k_proj_1/MatMul_output_0,UNKNOWN,NONE
295,Constant_2406,Constant,NONE,onnx::Unsqueeze_689,UNKNOWN,NONE
296,/Unsqueeze_27,Unsqueeze,/Gather_6_output_0;onnx::Unsqueeze_689,/Unsqueeze_27_output_0,UNKNOWN,NONE
297,Constant_2408,Constant,NONE,onnx::Unsqueeze_691,UNKNOWN,NONE
298,/Unsqueeze_28,Unsqueeze,/Gather_7_output_0;onnx::Unsqueeze_691,/Unsqueeze_28_output_0,UNKNOWN,NONE
299,/Constant_60,Constant,NONE,/Constant_60_output_0,UNKNOWN,NONE
300,/Constant_61,Constant,NONE,/Constant_61_output_0,UNKNOWN,NONE
301,/Concat_14,Concat,/Unsqueeze_27_output_0;/Unsqueeze_28_output_0;/Constant_60_output_0;/Constant_61_output_0,/Concat_14_output_0,UNKNOWN,NONE
302,Constant_2413,Constant,NONE,onnx::Unsqueeze_698,UNKNOWN,NONE
303,/Unsqueeze_29,Unsqueeze,/Gather_6_output_0;onnx::Unsqueeze_698,/Unsqueeze_29_output_0,UNKNOWN,NONE
304,Constant_2415,Constant,NONE,onnx::Unsqueeze_700,UNKNOWN,NONE
305,/Unsqueeze_30,Unsqueeze,/Gather_7_output_0;onnx::Unsqueeze_700,/Unsqueeze_30_output_0,UNKNOWN,NONE
306,/Constant_62,Constant,NONE,/Constant_62_output_0,UNKNOWN,NONE
307,/Constant_63,Constant,NONE,/Constant_63_output_0,UNKNOWN,NONE
308,/Concat_15,Concat,/Unsqueeze_29_output_0;/Unsqueeze_30_output_0;/Constant_62_output_0;/Constant_63_output_0,/Concat_15_output_0,UNKNOWN,NONE
309,/Reshape_9,Reshape,/k_proj_1/MatMul_output_0;/Concat_14_output_0,/Reshape_9_output_0,UNKNOWN,NONE
310,/k_norm_1/Cast,Cast,/Reshape_9_output_0,/k_norm_1/Cast_output_0,UNKNOWN,NONE
311,/k_norm_1/Constant,Constant,NONE,/k_norm_1/Constant_output_0,UNKNOWN,NONE
312,/k_norm_1/Pow,Pow,/k_norm_1/Cast_output_0;/k_norm_1/Constant_output_0,/k_norm_1/Pow_output_0,UNKNOWN,NONE
313,/k_norm_1/ReduceMean,ReduceMean,/k_norm_1/Pow_output_0,/k_norm_1/ReduceMean_output_0,UNKNOWN,NONE
314,/k_norm_1/Constant_1,Constant,NONE,/k_norm_1/Constant_1_output_0,UNKNOWN,NONE
315,/k_norm_1/Add,Add,/k_norm_1/ReduceMean_output_0;/k_norm_1/Constant_1_output_0,/k_norm_1/Add_output_0,UNKNOWN,NONE
316,/k_norm_1/Sqrt,Sqrt,/k_norm_1/Add_output_0,/k_norm_1/Sqrt_output_0,UNKNOWN,NONE
317,/k_norm_1/Constant_2,Constant,NONE,/k_norm_1/Constant_2_output_0,UNKNOWN,NONE
318,/k_norm_1/Div,Div,/k_norm_1/Constant_2_output_0;/k_norm_1/Sqrt_output_0,/k_norm_1/Div_output_0,UNKNOWN,NONE
319,/k_norm_1/Mul,Mul,/k_norm_1/Cast_output_0;/k_norm_1/Div_output_0,/k_norm_1/Mul_output_0,UNKNOWN,NONE
320,/k_norm_1/Cast_1,Cast,/k_norm_1/Mul_output_0,/k_norm_1/Cast_1_output_0,UNKNOWN,NONE
321,/k_norm_1/Mul_1,Mul,stack.layers.1.self_attn.k_norm.weight;/k_norm_1/Cast_1_output_0,/k_norm_1/Mul_1_output_0,UNKNOWN,stack.layers.1.self_attn.k_norm.weight:128
322,/Transpose_6,Transpose,/k_norm_1/Mul_1_output_0,/Transpose_6_output_0,UNKNOWN,NONE
323,/v_proj_1/MatMul__a_quant,QuantizeLinear,/input_layernorm_1/Mul_1_output_0;/v_proj_1/MatMul__a_scale;/v_proj_1/MatMul__a_zp,/v_proj_1/MatMul__a_q,UNKNOWN,/v_proj_1/MatMul__a_scale:UNKNOWN;/v_proj_1/MatMul__a_zp:UNKNOWN
324,/v_proj_1/MatMul__a_dequant,DequantizeLinear,/v_proj_1/MatMul__a_q;/v_proj_1/MatMul__a_scale;/v_proj_1/MatMul__a_zp,/v_proj_1/MatMul__a_dq,UNKNOWN,/v_proj_1/MatMul__a_scale:UNKNOWN;/v_proj_1/MatMul__a_zp:UNKNOWN
325,/v_proj_1/MatMul__w_dequant,DequantizeLinear,onnx::MatMul_7573;onnx::MatMul_7573__w_scale;onnx::MatMul_7573__w_zp,onnx::MatMul_7573__dq,UNKNOWN,onnx::MatMul_7573:1024x1024;onnx::MatMul_7573__w_scale:UNKNOWN;onnx::MatMul_7573__w_zp:UNKNOWN
326,/v_proj_1/MatMul,MatMul,/v_proj_1/MatMul__a_dq;onnx::MatMul_7573__dq,/v_proj_1/MatMul_output_0,UNKNOWN,NONE
327,/Reshape_10,Reshape,/v_proj_1/MatMul_output_0;/Concat_15_output_0,/Reshape_10_output_0,UNKNOWN,NONE
328,/Transpose_7,Transpose,/Reshape_10_output_0,/Transpose_7_output_0,UNKNOWN,NONE
329,/Shape_10,Shape,/Transpose_5_output_0,/Shape_10_output_0,UNKNOWN,NONE
330,/Constant_64,Constant,NONE,/Constant_64_output_0,UNKNOWN,NONE
331,/Gather_8,Gather,/Shape_10_output_0;/Constant_64_output_0,/Gather_8_output_0,UNKNOWN,NONE
332,/Constant_65,Constant,NONE,/Constant_65_output_0,UNKNOWN,NONE
333,/Div_2,Div,/Gather_8_output_0;/Constant_65_output_0,/Div_2_output_0,UNKNOWN,NONE
334,/Cast_9,Cast,/Div_2_output_0,/Cast_9_output_0,UNKNOWN,NONE
335,/Cast_10,Cast,/Cast_9_output_0,/Cast_10_output_0,UNKNOWN,NONE
336,/Constant_66,Constant,NONE,/Constant_66_output_0,UNKNOWN,NONE
337,/Constant_67,Constant,NONE,/Constant_67_output_0,UNKNOWN,NONE
338,/Unsqueeze_31,Unsqueeze,/Cast_10_output_0;/Constant_67_output_0,/Unsqueeze_31_output_0,UNKNOWN,NONE
339,/Constant_68,Constant,NONE,/Constant_68_output_0,UNKNOWN,NONE
340,/Constant_69,Constant,NONE,/Constant_69_output_0,UNKNOWN,NONE
341,/Slice_4,Slice,/Transpose_5_output_0;/Unsqueeze_31_output_0;/Constant_68_output_0;/Constant_66_output_0;/Constant_69_output_0,/Slice_4_output_0,UNKNOWN,NONE
342,/Neg_2,Neg,/Slice_4_output_0,/Neg_2_output_0,UNKNOWN,NONE
343,/Constant_70,Constant,NONE,/Constant_70_output_0,UNKNOWN,NONE
344,/Constant_71,Constant,NONE,/Constant_71_output_0,UNKNOWN,NONE
345,/Constant_72,Constant,NONE,/Constant_72_output_0,UNKNOWN,NONE
346,/Unsqueeze_32,Unsqueeze,/Cast_10_output_0;/Constant_72_output_0,/Unsqueeze_32_output_0,UNKNOWN,NONE
347,/Constant_73,Constant,NONE,/Constant_73_output_0,UNKNOWN,NONE
348,/Slice_5,Slice,/Transpose_5_output_0;/Constant_71_output_0;/Unsqueeze_32_output_0;/Constant_70_output_0;/Constant_73_output_0,/Slice_5_output_0,UNKNOWN,NONE
349,/Concat_16,Concat,/Neg_2_output_0;/Slice_5_output_0,/Concat_16_output_0,UNKNOWN,NONE
350,/Mul_10,Mul,/Transpose_5_output_0;/Cast_1_output_0,/Mul_10_output_0,UNKNOWN,NONE
351,/Mul_11,Mul,/Concat_16_output_0;/Cast_2_output_0,/Mul_11_output_0,UNKNOWN,NONE
352,/Add_4,Add,/Mul_10_output_0;/Mul_11_output_0,/Add_4_output_0,UNKNOWN,NONE
353,/Shape_11,Shape,/Transpose_6_output_0,/Shape_11_output_0,UNKNOWN,NONE
354,/Constant_74,Constant,NONE,/Constant_74_output_0,UNKNOWN,NONE
355,/Gather_9,Gather,/Shape_11_output_0;/Constant_74_output_0,/Gather_9_output_0,UNKNOWN,NONE
356,/Constant_75,Constant,NONE,/Constant_75_output_0,UNKNOWN,NONE
357,/Div_3,Div,/Gather_9_output_0;/Constant_75_output_0,/Div_3_output_0,UNKNOWN,NONE
358,/Cast_11,Cast,/Div_3_output_0,/Cast_11_output_0,UNKNOWN,NONE
359,/Cast_12,Cast,/Cast_11_output_0,/Cast_12_output_0,UNKNOWN,NONE
360,/Constant_76,Constant,NONE,/Constant_76_output_0,UNKNOWN,NONE
361,/Constant_77,Constant,NONE,/Constant_77_output_0,UNKNOWN,NONE
362,/Unsqueeze_33,Unsqueeze,/Cast_12_output_0;/Constant_77_output_0,/Unsqueeze_33_output_0,UNKNOWN,NONE
363,/Constant_78,Constant,NONE,/Constant_78_output_0,UNKNOWN,NONE
364,/Constant_79,Constant,NONE,/Constant_79_output_0,UNKNOWN,NONE
365,/Slice_6,Slice,/Transpose_6_output_0;/Unsqueeze_33_output_0;/Constant_78_output_0;/Constant_76_output_0;/Constant_79_output_0,/Slice_6_output_0,UNKNOWN,NONE
366,/Neg_3,Neg,/Slice_6_output_0,/Neg_3_output_0,UNKNOWN,NONE
367,/Constant_80,Constant,NONE,/Constant_80_output_0,UNKNOWN,NONE
368,/Constant_81,Constant,NONE,/Constant_81_output_0,UNKNOWN,NONE
369,/Constant_82,Constant,NONE,/Constant_82_output_0,UNKNOWN,NONE
370,/Unsqueeze_34,Unsqueeze,/Cast_12_output_0;/Constant_82_output_0,/Unsqueeze_34_output_0,UNKNOWN,NONE
371,/Constant_83,Constant,NONE,/Constant_83_output_0,UNKNOWN,NONE
372,/Slice_7,Slice,/Transpose_6_output_0;/Constant_81_output_0;/Unsqueeze_34_output_0;/Constant_80_output_0;/Constant_83_output_0,/Slice_7_output_0,UNKNOWN,NONE
373,/Concat_17,Concat,/Neg_3_output_0;/Slice_7_output_0,/Concat_17_output_0,UNKNOWN,NONE
374,/Mul_12,Mul,/Transpose_6_output_0;/Cast_1_output_0,/Mul_12_output_0,UNKNOWN,NONE
375,/Mul_13,Mul,/Concat_17_output_0;/Cast_2_output_0,/Mul_13_output_0,UNKNOWN,NONE
376,/Add_5,Add,/Mul_12_output_0;/Mul_13_output_0,/Add_5_output_0,UNKNOWN,NONE
377,/Concat_18,Concat,past_k1;/Add_5_output_0,present_k1,batchx8xpresent_lenx128,NONE
378,/Concat_19,Concat,past_v1;/Transpose_7_output_0,present_v1,batchx8xpresent_lenx128,NONE
379,/Constant_84,Constant,NONE,/Constant_84_output_0,UNKNOWN,NONE
380,/Unsqueeze_35,Unsqueeze,present_k1;/Constant_84_output_0,/Unsqueeze_35_output_0,UNKNOWN,NONE
381,/Shape_12,Shape,present_k1,/Shape_12_output_0,UNKNOWN,NONE
382,/Constant_85,Constant,NONE,/Constant_85_output_0,UNKNOWN,NONE
383,/Gather_10,Gather,/Shape_12_output_0;/Constant_85_output_0,/Gather_10_output_0,UNKNOWN,NONE
384,/Constant_86,Constant,NONE,/Constant_86_output_0,UNKNOWN,NONE
385,/Unsqueeze_36,Unsqueeze,/Gather_6_output_0;/Constant_86_output_0,/Unsqueeze_36_output_0,UNKNOWN,NONE
386,/Constant_87,Constant,NONE,/Constant_87_output_0,UNKNOWN,NONE
387,/Constant_88,Constant,NONE,/Constant_88_output_0,UNKNOWN,NONE
388,/Constant_89,Constant,NONE,/Constant_89_output_0,UNKNOWN,NONE
389,/Unsqueeze_37,Unsqueeze,/Gather_10_output_0;/Constant_89_output_0,/Unsqueeze_37_output_0,UNKNOWN,NONE
390,/Constant_90,Constant,NONE,/Constant_90_output_0,UNKNOWN,NONE
391,/Concat_20,Concat,/Unsqueeze_36_output_0;/Constant_87_output_0;/Constant_88_output_0;/Unsqueeze_37_output_0;/Constant_90_output_0,/Concat_20_output_0,UNKNOWN,NONE
392,/Constant_91,Constant,NONE,/Constant_91_output_0,UNKNOWN,NONE
393,/Reshape_11,Reshape,/Concat_20_output_0;/Constant_91_output_0,/Reshape_11_output_0,UNKNOWN,NONE
394,/Shape_13,Shape,/Reshape_11_output_0,/Shape_13_output_0,UNKNOWN,NONE
395,/ConstantOfShape_2,ConstantOfShape,/Shape_13_output_0,/ConstantOfShape_2_output_0,UNKNOWN,NONE
396,/Constant_92,Constant,NONE,/Constant_92_output_0,UNKNOWN,NONE
397,/Mul_14,Mul,/ConstantOfShape_2_output_0;/Constant_92_output_0,/Mul_14_output_0,UNKNOWN,NONE
398,/Equal_2,Equal,/Reshape_11_output_0;/Mul_14_output_0,/Equal_2_output_0,UNKNOWN,NONE
399,/Where_2,Where,/Equal_2_output_0;/ConstantOfShape_2_output_0;/Reshape_11_output_0,/Where_2_output_0,UNKNOWN,NONE
400,/Expand_2,Expand,/Unsqueeze_35_output_0;/Where_2_output_0,/Expand_2_output_0,UNKNOWN,NONE
401,Constant_2509,Constant,NONE,onnx::Unsqueeze_812,UNKNOWN,NONE
402,/Unsqueeze_38,Unsqueeze,/Gather_6_output_0;onnx::Unsqueeze_812,/Unsqueeze_38_output_0,UNKNOWN,NONE
403,/Constant_93,Constant,NONE,/Constant_93_output_0,UNKNOWN,NONE
404,Constant_2512,Constant,NONE,onnx::Unsqueeze_816,UNKNOWN,NONE
405,/Unsqueeze_39,Unsqueeze,/Gather_10_output_0;onnx::Unsqueeze_816,/Unsqueeze_39_output_0,UNKNOWN,NONE
406,/Constant_94,Constant,NONE,/Constant_94_output_0,UNKNOWN,NONE
407,/Concat_21,Concat,/Unsqueeze_38_output_0;/Constant_93_output_0;/Unsqueeze_39_output_0;/Constant_94_output_0,/Concat_21_output_0,UNKNOWN,NONE
408,/Reshape_12,Reshape,/Expand_2_output_0;/Concat_21_output_0,/Reshape_12_output_0,UNKNOWN,NONE
409,/Constant_95,Constant,NONE,/Constant_95_output_0,UNKNOWN,NONE
410,/Unsqueeze_40,Unsqueeze,present_v1;/Constant_95_output_0,/Unsqueeze_40_output_0,UNKNOWN,NONE
411,/Shape_14,Shape,present_v1,/Shape_14_output_0,UNKNOWN,NONE
412,/Constant_96,Constant,NONE,/Constant_96_output_0,UNKNOWN,NONE
413,/Gather_11,Gather,/Shape_14_output_0;/Constant_96_output_0,/Gather_11_output_0,UNKNOWN,NONE
414,/Constant_97,Constant,NONE,/Constant_97_output_0,UNKNOWN,NONE
415,/Unsqueeze_41,Unsqueeze,/Gather_6_output_0;/Constant_97_output_0,/Unsqueeze_41_output_0,UNKNOWN,NONE
416,/Constant_98,Constant,NONE,/Constant_98_output_0,UNKNOWN,NONE
417,/Constant_99,Constant,NONE,/Constant_99_output_0,UNKNOWN,NONE
418,/Constant_100,Constant,NONE,/Constant_100_output_0,UNKNOWN,NONE
419,/Unsqueeze_42,Unsqueeze,/Gather_11_output_0;/Constant_100_output_0,/Unsqueeze_42_output_0,UNKNOWN,NONE
420,/Constant_101,Constant,NONE,/Constant_101_output_0,UNKNOWN,NONE
421,/Concat_22,Concat,/Unsqueeze_41_output_0;/Constant_98_output_0;/Constant_99_output_0;/Unsqueeze_42_output_0;/Constant_101_output_0,/Concat_22_output_0,UNKNOWN,NONE
422,/Constant_102,Constant,NONE,/Constant_102_output_0,UNKNOWN,NONE
423,/Reshape_13,Reshape,/Concat_22_output_0;/Constant_102_output_0,/Reshape_13_output_0,UNKNOWN,NONE
424,/Shape_15,Shape,/Reshape_13_output_0,/Shape_15_output_0,UNKNOWN,NONE
425,/ConstantOfShape_3,ConstantOfShape,/Shape_15_output_0,/ConstantOfShape_3_output_0,UNKNOWN,NONE
426,/Constant_103,Constant,NONE,/Constant_103_output_0,UNKNOWN,NONE
427,/Mul_15,Mul,/ConstantOfShape_3_output_0;/Constant_103_output_0,/Mul_15_output_0,UNKNOWN,NONE
428,/Equal_3,Equal,/Reshape_13_output_0;/Mul_15_output_0,/Equal_3_output_0,UNKNOWN,NONE
429,/Where_3,Where,/Equal_3_output_0;/ConstantOfShape_3_output_0;/Reshape_13_output_0,/Where_3_output_0,UNKNOWN,NONE
430,/Expand_3,Expand,/Unsqueeze_40_output_0;/Where_3_output_0,/Expand_3_output_0,UNKNOWN,NONE
431,Constant_2539,Constant,NONE,onnx::Unsqueeze_847,UNKNOWN,NONE
432,/Unsqueeze_43,Unsqueeze,/Gather_6_output_0;onnx::Unsqueeze_847,/Unsqueeze_43_output_0,UNKNOWN,NONE
433,/Constant_104,Constant,NONE,/Constant_104_output_0,UNKNOWN,NONE
434,Constant_2542,Constant,NONE,onnx::Unsqueeze_851,UNKNOWN,NONE
435,/Unsqueeze_44,Unsqueeze,/Gather_11_output_0;onnx::Unsqueeze_851,/Unsqueeze_44_output_0,UNKNOWN,NONE
436,/Constant_105,Constant,NONE,/Constant_105_output_0,UNKNOWN,NONE
437,/Concat_23,Concat,/Unsqueeze_43_output_0;/Constant_104_output_0;/Unsqueeze_44_output_0;/Constant_105_output_0,/Concat_23_output_0,UNKNOWN,NONE
438,/Reshape_14,Reshape,/Expand_3_output_0;/Concat_23_output_0,/Reshape_14_output_0,UNKNOWN,NONE
439,/Transpose_8,Transpose,/Reshape_12_output_0,/Transpose_8_output_0,UNKNOWN,NONE
