layer_id,layer_name,layer_type,metadata,input_tensors,output_tensors,precision,tactic_name
38,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_myl0_38,kgen,[ONNX Layer: /k_norm_1/Add];[ONNX Layer: /k_norm_1/Sqrt];[ONNX Layer: /k_norm_1/Mul];[ONNX Layer: /k_norm_1/Mul_1];[ONNX Layer: /Transpose_6];[ONNX Layer: /Slice_6];[ONNX Layer: /Slice_7];[ONNX Layer: /Concat_17];[ONNX Layer: /Mul_13];[ONNX Layer: /Add_5];[ONNX Layer: /Mul_12];[ONNX Layer: /Unsqueeze_35];[ONNX Layer: /Reshape_12];[ONNX Layer: /Transpose_8];[ONNX Layer: /Expand_2];[ONNX Layer: /Concat_18];[ONNX Layer: /Neg_3];[ONNX Layer: /k_norm_1/Div],"[{""name"":""past_k1"",""shape"":[1,8,-1,128],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2685"",""shape"":[1,1,1,128],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2684"",""shape"":[1,1,1,128],""precision"":""Half""},{""name"":""stack_layers_1_self_attn_k_norm_weight _ ONNXTRT_Broadcast_343_constantHalf"",""shape"":[1,1,1,128],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2703"",""shape"":[1,1,8,128],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2704"",""shape"":[1,1,8,1],""precision"":""Half""},{""name"":""proxy___mye667820"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye667859"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye667884"",""shape"":[1],""precision"":""Int64""},{""name"":""__mye66760_proxy.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye614679"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye614652"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye614619"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye614592"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye614559"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye614526"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye614499"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye614466"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye614439"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye431929.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye431902.1"",""shape"":[1],""precision"":""Int64""},{""name"":""__mye66752_proxy.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye430406.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye430368.1"",""shape"":[1],""precision"":""Int64""}]","[{""name"":""present_k1"",""shape"":[1,8,-1,128],""precision"":""Half""},{""name"":""shuffle_output_/Reshape_12 _ /Transpose_8_first_transpose_output.1"",""shape"":[1,16,128,-1],""precision"":""Half""}]",inputs=Half;Half;Half;Half;Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64|outputs=Half;Half,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_0x5aea462b6a819ceadd3ebb32874c078f
39,__mye676872_myl0_39,signal,,[],[],inputs=NONE|outputs=NONE,UNKNOWN
40,__myl_FcCas_myl0_40,fusion,[ONNX Layer: /q_proj_1/MatMul];[ONNX Layer: /q_proj_1/MatMul__a_dequant];[ONNX Layer: /q_proj_1/MatMul__a_quant];[ONNX Layer: /q_proj_1/MatMul__w_dequant],"[{""name"":""__myln_k_arg__bb1_2696"",""shape"":[1,1,1024],""precision"":""Int8""},{""name"":""__mye614422dconst"",""shape"":[1,1024,2048],""precision"":""Int8""}]","[{""name"":""__myln_k_arg__bb1_2707"",""shape"":[1,1,2048],""precision"":""Half""}]",inputs=Int8;Int8|outputs=Half,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
41,__myl_ResMulMea_myl0_41,kgen,[ONNX Layer: /Reshape_8];[ONNX Layer: /q_norm_1/Pow];[ONNX Layer: /q_norm_1/ReduceMean],"[{""name"":""__myln_k_arg__bb1_2707"",""shape"":[1,1,2048],""precision"":""Half""}]","[{""name"":""__myln_k_arg__bb1_2709"",""shape"":[1,1,16,1],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2708"",""shape"":[1,1,16,128],""precision"":""Half""}]",inputs=Half|outputs=Half;Half,__myl_ResMulMea_0xf2413012cd9ac6341b95d78f3432c656
42,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_myl0_42,kgen,[ONNX Layer: /q_norm_1/Add];[ONNX Layer: /q_norm_1/Sqrt];[ONNX Layer: /q_norm_1/Mul];[ONNX Layer: /q_norm_1/Mul_1];[ONNX Layer: /Transpose_5];[ONNX Layer: /Slice_4];[ONNX Layer: /Slice_5];[ONNX Layer: /Concat_16];[ONNX Layer: /Mul_11];[ONNX Layer: /Add_4];[ONNX Layer: /Mul_10];[ONNX Layer: /Neg_2];[ONNX Layer: /q_norm_1/Div],"[{""name"":""__myln_k_arg__bb1_2685"",""shape"":[1,1,1,128],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2684"",""shape"":[1,1,1,128],""precision"":""Half""},{""name"":""stack_layers_1_self_attn_q_norm_weight _ ONNXTRT_Broadcast_325_constantHalf"",""shape"":[1,1,1,128],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2708"",""shape"":[1,1,16,128],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2709"",""shape"":[1,1,16,1],""precision"":""Half""}]","[{""name"":""/Add_4_output_0'.1"",""shape"":[1,16,1,128],""precision"":""Half""}]",inputs=Half;Half;Half;Half;Half|outputs=Half,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_0xf1ba08cc3beaba8ee91b0504be9c2cf4
43,__mye676874_myl0_43,wait,,[],[],inputs=NONE|outputs=NONE,UNKNOWN
44,/MatMul_2_myl0_44,gemm,[ONNX Layer: /MatMul_2],"[{""name"":""/Add_4_output_0'.1"",""shape"":[16,1,128],""precision"":""Half""},{""name"":""shuffle_output_/Reshape_12 _ /Transpose_8_first_transpose_output.1"",""shape"":[16,128,-1],""precision"":""Half""},{""name"":""__mye567829/MatMul_2_alpha"",""shape"":[1],""precision"":""Float""},{""name"":""__mye567830/MatMul_2_beta"",""shape"":[1],""precision"":""Float""}]","[{""name"":""__mye567826"",""shape"":[16,1,-1],""precision"":""Half""}]",inputs=Half;Half;Float;Float|outputs=Half,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2
45,__myl_MulMaxSubExpSumDivMul_myl0_45,kgen,[ONNX Layer: /Mul_16];[ONNX Layer: /Softmax_1],"[{""name"":""__mye567826"",""shape"":[1,16,1,-1],""precision"":""Half""},{""name"":""__mye66760_proxy.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye312316.1"",""shape"":[1],""precision"":""Int64""}]","[{""name"":""/Softmax_1_output'.1"",""shape"":[1,16,1,-1],""precision"":""Half""}]",inputs=Half;Int64;Int64|outputs=Half,__myl_MulMaxSubExpSumDivMul_0x1108f5a078d6e65507c06537b9b2e43f
46,__mye676878_myl0_46,wait,,[],[],inputs=NONE|outputs=NONE,UNKNOWN
47,/MatMul_3_myl0_47,gemm,[ONNX Layer: /MatMul_3],"[{""name"":""/Softmax_1_output'.1"",""shape"":[16,1,-1],""precision"":""Half""},{""name"":""/Expand_3_output_0'.1"",""shape"":[16,-1,128],""precision"":""Half""},{""name"":""__mye567850/MatMul_3_alpha"",""shape"":[1],""precision"":""Float""},{""name"":""__mye567851/MatMul_3_beta"",""shape"":[1],""precision"":""Float""}]","[{""name"":""__myln_k_arg__bb1_2713"",""shape"":[16,1,128],""precision"":""Half""}]",inputs=Half;Half;Float;Float|outputs=Half,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2
48,__myl_MulMinMaxRouCas_myl0_48,kgen,[ONNX Layer: /o_proj_1/MatMul__a_quant],"[{""name"":""__myln_k_arg__bb1_2713"",""shape"":[16,1,128],""precision"":""Half""}]","[{""name"":""__mye574514_q8"",""shape"":[16,1,128],""precision"":""Int8""}]",inputs=Half|outputs=Int8,__myl_MulMinMaxRouCas_0xf131f88ee6d7693232e76c9290134799
49,__myl_FcCasAdd_myl0_49,fusion,[ONNX Layer: /o_proj_1/MatMul];[ONNX Layer: /o_proj_1/MatMul__a_dequant];[ONNX Layer: /o_proj_1/MatMul__a_quant];[ONNX Layer: /o_proj_1/MatMul__w_dequant];[ONNX Layer: /Add_6],"[{""name"":""hidden_l0"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__mye574514_q8"",""shape"":[1,1,2048],""precision"":""Int8""},{""name"":""__mye614774dconst"",""shape"":[1,2048,1024],""precision"":""Int8""}]","[{""name"":""__myln_k_arg__bb1_2715"",""shape"":[1,1,1024],""precision"":""Half""}]",inputs=Half;Int8;Int8|outputs=Half,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
50,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_myl0_50,kgen,[ONNX Layer: /post_attention_layernorm_1/Pow];[ONNX Layer: /post_attention_layernorm_1/ReduceMean];[ONNX Layer: /post_attention_layernorm_1/Add];[ONNX Layer: /post_attention_layernorm_1/Div];[ONNX Layer: /post_attention_layernorm_1/Sqrt];[ONNX Layer: /post_attention_layernorm_1/Mul];[ONNX Layer: /post_attention_layernorm_1/Mul_1];[ONNX Layer: /gate_proj_1/MatMul__a_quant],"[{""name"":""stack_layers_1_post_attention_layernorm_weight _ ONNXTRT_Broadcast_574_constantHalf"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2715"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2715"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2715"",""shape"":[1,1,1024],""precision"":""Half""}]","[{""name"":""__myln_k_arg__bb1_2717"",""shape"":[1,1,1024],""precision"":""Int8""},{""name"":""__myln_k_arg__bb1_2716"",""shape"":[1,1,1024],""precision"":""Half""}]",inputs=Half;Half;Half;Half|outputs=Int8;Half,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x5bd2afd5a5411fb85888be6c8200be17
51,/up_proj_1/MatMul_myl0_51,gemm,[ONNX Layer: /up_proj_1/MatMul],"[{""name"":""__myln_k_arg__bb1_2716"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__mye614779dconst"",""shape"":[1,1024,3072],""precision"":""Half""},{""name"":""__mye567874/up_proj_1/MatMul_alpha"",""shape"":[1],""precision"":""Float""},{""name"":""__mye567875/up_proj_1/MatMul_beta"",""shape"":[1],""precision"":""Float""}]","[{""name"":""__myln_k_arg__bb1_2718"",""shape"":[1,1,3072],""precision"":""Half""}]",inputs=Half;Half;Float;Float|outputs=Half,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16
52,__myl_FcCasNegExpAddDivMulMul_myl0_52,fusion,[ONNX Layer: /gate_proj_1/MatMul];[ONNX Layer: /gate_proj_1/MatMul__a_dequant];[ONNX Layer: /gate_proj_1/MatMul__a_quant];[ONNX Layer: /gate_proj_1/MatMul__w_dequant];[ONNX Layer: /Mul_17];[ONNX Layer: /Mul_18];[ONNX Layer: /Sigmoid_1],"[{""name"":""__myln_k_arg__bb1_2718"",""shape"":[1,1,3072],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2717"",""shape"":[1,1,1024],""precision"":""Int8""},{""name"":""__mye614784dconst"",""shape"":[1,1024,3072],""precision"":""Int8""}]","[{""name"":""__myln_k_arg__bb1_2719"",""shape"":[1,1,3072],""precision"":""Half""}]",inputs=Half;Int8;Int8|outputs=Half,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
53,__myl_FcAdd_myl0_53,fusion,[ONNX Layer: /down_proj_1/MatMul];[ONNX Layer: /Add_7],"[{""name"":""__myln_k_arg__bb1_2715"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2719"",""shape"":[1,1,3072],""precision"":""Half""},{""name"":""onnx__MatMul_7600 _ ONNXTRT_Broadcast_583_constantHalf"",""shape"":[1,3072,1024],""precision"":""Half""}]","[{""name"":""hidden_l1"",""shape"":[1,1,1024],""precision"":""Half""}]",inputs=Half;Half;Half|outputs=Half,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic
54,__myl_MulMeaAddSqrDivMulMul_myl0_54,kgen,[ONNX Layer: /input_layernorm_2/Pow];[ONNX Layer: /input_layernorm_2/ReduceMean];[ONNX Layer: /input_layernorm_2/Add];[ONNX Layer: /input_layernorm_2/Div];[ONNX Layer: /input_layernorm_2/Sqrt];[ONNX Layer: /input_layernorm_2/Mul_1];[ONNX Layer: /input_layernorm_2/Mul],"[{""name"":""hidden_l1"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""stack_layers_2_input_layernorm_weight _ ONNXTRT_Broadcast_592_constantHalf"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""hidden_l1"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""hidden_l1"",""shape"":[1,1,1024],""precision"":""Half""}]","[{""name"":""__mye608531_2721"",""shape"":[1,1,1024],""precision"":""Half""}]",inputs=Half;Half;Half;Half|outputs=Half,__myl_MulMeaAddSqrDivMulMul_0x8548fa9a57c713be1fdaa27c95458b99
55,/v_proj_2/MatMul+/k_proj_2/MatMul+/q_proj_2/MatMul_myl0_55,gemm,[ONNX Layer: /v_proj_2/MatMul];[ONNX Layer: /k_proj_2/MatMul];[ONNX Layer: /q_proj_2/MatMul],"[{""name"":""__mye608531_2721"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__mye614789dconst"",""shape"":[1,1024,4096],""precision"":""Half""},{""name"":""__mye567907/v_proj_2/MatMul_alpha"",""shape"":[1],""precision"":""Float""},{""name"":""__mye567908/v_proj_2/MatMul_beta"",""shape"":[1],""precision"":""Float""}]","[{""name"":""__mye608531"",""shape"":[1,1,4096],""precision"":""Half""}]",inputs=Half;Half;Float;Float|outputs=Half,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16
56,__mye676880_myl0_56,signal,,[],[],inputs=NONE|outputs=NONE,UNKNOWN
57,__mye676882_myl0_57,wait,,[],[],inputs=NONE|outputs=NONE,UNKNOWN
58,__myl_MovResConResRep_myl0_58,kgen,[ONNX Layer: /Reshape_18];[ONNX Layer: /Transpose_12];[ONNX Layer: /Unsqueeze_62];[ONNX Layer: /Expand_5];[ONNX Layer: /Concat_31],"[{""name"":""past_v2"",""shape"":[1,8,-1,128],""precision"":""Half""},{""name"":""__mye608531"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""proxy___mye668084"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye668129"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye668154"",""shape"":[1],""precision"":""Int64""},{""name"":""__mye66760_proxy.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye614926"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye614893"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye614866"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye614833"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye614806"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye431989.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye431962.1"",""shape"":[1],""precision"":""Int64""},{""name"":""__mye66752_proxy.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye431102.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye430368.1"",""shape"":[1],""precision"":""Int64""}]","[{""name"":""present_v2"",""shape"":[1,8,-1,128],""precision"":""Half""},{""name"":""/Expand_5_output_0'.1"",""shape"":[1,8,2,-1,128],""precision"":""Half""}]",inputs=Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64|outputs=Half;Half,__myl_MovResConResRep_0xeb90291bbf009f8413c8500b92afa70a
59,__mye676890_myl0_59,signal,,[],[],inputs=NONE|outputs=NONE,UNKNOWN
60,__myl_MovResMulMea_myl0_60,kgen,[ONNX Layer: /Reshape_17];[ONNX Layer: /k_norm_2/ReduceMean];[ONNX Layer: /k_norm_2/Pow],"[{""name"":""__mye608531"",""shape"":[1,1,1024],""precision"":""Half""}]","[{""name"":""__myln_k_arg__bb1_2726"",""shape"":[1,1,8,128],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2725"",""shape"":[1,1,8,1],""precision"":""Half""}]",inputs=Half|outputs=Half;Half,__myl_MovResMulMea_0x8729692710be644f17c7f997918851be
61,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_myl0_61,kgen,[ONNX Layer: /k_norm_2/Add];[ONNX Layer: /k_norm_2/Sqrt];[ONNX Layer: /k_norm_2/Mul];[ONNX Layer: /k_norm_2/Mul_1];[ONNX Layer: /Transpose_11];[ONNX Layer: /Slice_10];[ONNX Layer: /Slice_11];[ONNX Layer: /Concat_29];[ONNX Layer: /Mul_22];[ONNX Layer: /Add_9];[ONNX Layer: /Mul_21];[ONNX Layer: /Unsqueeze_57];[ONNX Layer: /Reshape_20];[ONNX Layer: /Transpose_13];[ONNX Layer: /Expand_4];[ONNX Layer: /Concat_30];[ONNX Layer: /Neg_5];[ONNX Layer: /k_norm_2/Div],"[{""name"":""past_k2"",""shape"":[1,8,-1,128],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2685"",""shape"":[1,1,1,128],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2684"",""shape"":[1,1,1,128],""precision"":""Half""},{""name"":""stack_layers_2_self_attn_k_norm_weight _ ONNXTRT_Broadcast_620_constantHalf"",""shape"":[1,1,1,128],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2726"",""shape"":[1,1,8,128],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2725"",""shape"":[1,1,8,1],""precision"":""Half""},{""name"":""proxy___mye668236"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye668275"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye668300"",""shape"":[1],""precision"":""Int64""},{""name"":""__mye66760_proxy.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye615199"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye615172"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye615139"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye615112"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye615079"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye615046"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye615019"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye614986"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye614959"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye432049.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye432022.1"",""shape"":[1],""precision"":""Int64""},{""name"":""__mye66752_proxy.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye430430.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye430368.1"",""shape"":[1],""precision"":""Int64""}]","[{""name"":""present_k2"",""shape"":[1,8,-1,128],""precision"":""Half""},{""name"":""shuffle_output_/Reshape_20 _ /Transpose_13_first_transpose_output.1"",""shape"":[1,16,128,-1],""precision"":""Half""}]",inputs=Half;Half;Half;Half;Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64|outputs=Half;Half,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_0x5aea462b6a819ceadd3ebb32874c078f
62,__mye676884_myl0_62,wait,,[],[],inputs=NONE|outputs=NONE,UNKNOWN
63,__myl_MovResMulMea_myl0_63,kgen,[ONNX Layer: /Reshape_16];[ONNX Layer: /q_norm_2/ReduceMean];[ONNX Layer: /q_norm_2/Pow],"[{""name"":""__mye608531"",""shape"":[1,1,2048],""precision"":""Half""}]","[{""name"":""__myln_k_arg__bb1_2730"",""shape"":[1,1,16,128],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2729"",""shape"":[1,1,16,1],""precision"":""Half""}]",inputs=Half|outputs=Half;Half,__myl_MovResMulMea_0x61ec5b9962acde3fddf5628b2e6fd459
64,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_myl0_64,kgen,[ONNX Layer: /q_norm_2/Add];[ONNX Layer: /q_norm_2/Sqrt];[ONNX Layer: /q_norm_2/Mul];[ONNX Layer: /q_norm_2/Mul_1];[ONNX Layer: /Transpose_10];[ONNX Layer: /Slice_8];[ONNX Layer: /Slice_9];[ONNX Layer: /Concat_28];[ONNX Layer: /Mul_20];[ONNX Layer: /Add_8];[ONNX Layer: /Mul_19];[ONNX Layer: /Neg_4];[ONNX Layer: /q_norm_2/Div],"[{""name"":""__myln_k_arg__bb1_2685"",""shape"":[1,1,1,128],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2684"",""shape"":[1,1,1,128],""precision"":""Half""},{""name"":""stack_layers_2_self_attn_q_norm_weight _ ONNXTRT_Broadcast_605_constantHalf"",""shape"":[1,1,1,128],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2730"",""shape"":[1,1,16,128],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2729"",""shape"":[1,1,16,1],""precision"":""Half""}]","[{""name"":""/Add_8_output_0'.1"",""shape"":[1,16,1,128],""precision"":""Half""}]",inputs=Half;Half;Half;Half;Half|outputs=Half,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_0xf1ba08cc3beaba8ee91b0504be9c2cf4
65,__mye676886_myl0_65,signal,,[],[],inputs=NONE|outputs=NONE,UNKNOWN
66,__mye676888_myl0_66,wait,,[],[],inputs=NONE|outputs=NONE,UNKNOWN
67,/MatMul_4_myl0_67,gemm,[ONNX Layer: /MatMul_4],"[{""name"":""/Add_8_output_0'.1"",""shape"":[16,1,128],""precision"":""Half""},{""name"":""shuffle_output_/Reshape_20 _ /Transpose_13_first_transpose_output.1"",""shape"":[16,128,-1],""precision"":""Half""},{""name"":""__mye567948/MatMul_4_alpha"",""shape"":[1],""precision"":""Float""},{""name"":""__mye567949/MatMul_4_beta"",""shape"":[1],""precision"":""Float""}]","[{""name"":""__mye567945"",""shape"":[16,1,-1],""precision"":""Half""}]",inputs=Half;Half;Float;Float|outputs=Half,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2
68,__myl_MulMaxSubExpSumDivMul_myl0_68,kgen,[ONNX Layer: /Mul_25];[ONNX Layer: /Softmax_2],"[{""name"":""__mye567945"",""shape"":[1,16,1,-1],""precision"":""Half""},{""name"":""__mye66760_proxy.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye312316.1"",""shape"":[1],""precision"":""Int64""}]","[{""name"":""/Softmax_2_output'.1"",""shape"":[1,16,1,-1],""precision"":""Half""}]",inputs=Half;Int64;Int64|outputs=Half,__myl_MulMaxSubExpSumDivMul_0x1108f5a078d6e65507c06537b9b2e43f
69,__mye676892_myl0_69,wait,,[],[],inputs=NONE|outputs=NONE,UNKNOWN
70,/MatMul_5_myl0_70,gemm,[ONNX Layer: /MatMul_5],"[{""name"":""/Softmax_2_output'.1"",""shape"":[16,1,-1],""precision"":""Half""},{""name"":""/Expand_5_output_0'.1"",""shape"":[16,-1,128],""precision"":""Half""},{""name"":""__mye567969/MatMul_5_alpha"",""shape"":[1],""precision"":""Float""},{""name"":""__mye567970/MatMul_5_beta"",""shape"":[1],""precision"":""Float""}]","[{""name"":""__myln_k_arg__bb1_2734"",""shape"":[16,1,128],""precision"":""Half""}]",inputs=Half;Half;Float;Float|outputs=Half,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2
71,__myl_MulMinMaxRouCas_myl0_71,kgen,[ONNX Layer: /o_proj_2/MatMul__a_quant],"[{""name"":""__myln_k_arg__bb1_2734"",""shape"":[16,1,128],""precision"":""Half""}]","[{""name"":""__mye574520_q8"",""shape"":[16,1,128],""precision"":""Int8""}]",inputs=Half|outputs=Int8,__myl_MulMinMaxRouCas_0x2bde768f3e1a80e37132bb2f4be64789
72,__myl_FcCasAdd_myl0_72,fusion,[ONNX Layer: /o_proj_2/MatMul];[ONNX Layer: /o_proj_2/MatMul__a_dequant];[ONNX Layer: /o_proj_2/MatMul__a_quant];[ONNX Layer: /o_proj_2/MatMul__w_dequant];[ONNX Layer: /Add_10],"[{""name"":""hidden_l1"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__mye574520_q8"",""shape"":[1,1,2048],""precision"":""Int8""},{""name"":""__mye615294dconst"",""shape"":[1,2048,1024],""precision"":""Int8""}]","[{""name"":""__myln_k_arg__bb1_2736"",""shape"":[1,1,1024],""precision"":""Half""}]",inputs=Half;Int8;Int8|outputs=Half,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
73,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_myl0_73,kgen,[ONNX Layer: /post_attention_layernorm_2/Pow];[ONNX Layer: /post_attention_layernorm_2/ReduceMean];[ONNX Layer: /post_attention_layernorm_2/Add];[ONNX Layer: /post_attention_layernorm_2/Div];[ONNX Layer: /post_attention_layernorm_2/Sqrt];[ONNX Layer: /post_attention_layernorm_2/Mul];[ONNX Layer: /post_attention_layernorm_2/Mul_1];[ONNX Layer: /gate_proj_2/MatMul__a_quant],"[{""name"":""stack_layers_2_post_attention_layernorm_weight _ ONNXTRT_Broadcast_848_constantHalf"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2736"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2736"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2736"",""shape"":[1,1,1024],""precision"":""Half""}]","[{""name"":""__myln_k_arg__bb1_2738"",""shape"":[1,1,1024],""precision"":""Int8""},{""name"":""__myln_k_arg__bb1_2737"",""shape"":[1,1,1024],""precision"":""Half""}]",inputs=Half;Half;Half;Half|outputs=Int8;Half,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x84ef5602e3183b8229f8022d6e6eb74f
